datetime,open,high,low,close,volume,open_interest
2024-01-01 22:45:00,17996.299276371443,18005.33462994619,17977.714715298807,18015.609640605737,110400,74124
2024-01-01 22:50:00,17995.317767720397,18007.049936983905,17987.215713829846,17974.737209265888,225211,120102
2024-01-01 22:55:00,17995.77987119466,17999.140155349556,17977.65765115201,17987.547003942454,110345,52196
2024-01-01 23:00:00,17995.978930890233,18010.716405789117,17989.549016865276,17993.067044727497,133896,111527
2024-01-01 23:05:00,17995.378714013073,18012.63465556394,17985.849974286197,17996.044522959255,128899,146651
2024-01-01 23:10:00,17995.448516098066,17999.78331209988,17990.927936141747,18024.92430599678,128229,135395
2024-01-01 23:15:00,17995.063202501202,17996.977493611605,17982.253681657687,18001.27136010455,105583,61345
2024-01-01 23:20:00,17995.176719846455,17995.649491567383,17975.59709754296,17998.84843269144,235969,84077
2024-01-01 23:25:00,17995.838850520973,18008.67828052984,17983.768988600106,17984.86206573868,171537,116400
2024-01-01 23:30:00,17997.42486733712,18009.566748058893,17990.26858565485,18004.133888942655,235639,62055
2024-01-01 23:35:00,17996.187051838293,18007.121000092575,17983.23070291848,18010.204543371015,174807,135283
2024-01-01 23:40:00,17998.32008521295,18002.959027135268,17995.86167164364,17985.485021395594,229648,94484
2024-01-01 23:45:00,17996.36799741343,18004.186117331537,17978.59481580812,17984.59235091288,212652,127514
2024-01-01 23:50:00,17996.21621231839,18008.105739022114,17986.154533302793,17994.595421695176,244401,140135
2024-01-01 23:55:00,17996.804529524878,18006.73986670206,17987.817534684084,17992.447975640425,171792,85771
2024-01-02 00:00:00,17997.08552139261,18016.84123179691,17985.36822562354,17986.037632320218,231300,107654
2024-01-02 00:05:00,17996.462821872792,17999.191616923927,17983.967144617003,17996.40389237479,137052,96540
2024-01-02 00:10:00,17996.254699622434,18010.157590703384,17994.819183497904,18008.423324471656,288841,133151
2024-01-02 00:15:00,17995.761698687773,18003.84807404986,17982.109354263306,18000.809463153706,146032,79377
2024-01-02 00:20:00,17995.17233393083,18003.736326229344,17990.333700324518,17999.9945103329,133686,145567
2024-01-02 00:25:00,17996.02193602785,18010.373891341012,17981.74288337772,17996.341228131634,176981,99573
2024-01-02 00:30:00,17996.378951513816,18010.227674540303,17979.92825562613,18003.482831632078,198802,92733
2024-01-02 00:35:00,17995.686041918554,18015.511161792598,17979.606871767504,17982.5326249616,294333,61760
2024-01-02 00:40:00,17996.58564179399,17999.153527583072,17985.535622445834,18006.1614077466,233881,149250
2024-01-02 00:45:00,17996.892941314865,17998.97513430255,17986.48954346865,18005.25228213303,272857,75762
2024-01-02 00:50:00,17997.705803433706,18012.19257977628,17994.848284206917,17989.5805853015,267619,100986
2024-01-02 00:55:00,17998.335432275628,18009.903170615755,17982.828509267565,18028.990375014513,142818,84332
2024-01-02 01:00:00,17997.506437264707,18002.989650595904,17992.078249655773,17985.421098697734,200422,90100
2024-01-02 01:05:00,17996.94625622451,17998.53464360429,17987.01234776815,18000.871772527054,171927,54944
2024-01-02 01:10:00,17997.693549829633,17999.40671482156,17992.008067971085,17989.156231115932,296753,98825
2024-01-02 01:15:00,17998.303920095066,18016.18773758835,17995.627352835072,18002.722567398065,179465,63877
2024-01-02 01:20:00,17998.2830185011,18002.120364995477,17985.691864563265,17998.00924038556,213221,79990
2024-01-02 01:25:00,17998.40034588441,18004.86777712672,17997.31370518795,17999.987236072837,137333,149612
2024-01-02 01:30:00,17999.678010780197,18004.211138824736,17984.705106097674,18000.73105398219,226457,105283
2024-01-02 01:35:00,17999.08643939136,18006.186365508,17992.734703486138,18006.819829522727,116576,53258
2024-01-02 01:40:00,17999.633536772533,18001.022013627455,17999.630842912444,18019.810509450705,219875,81629
2024-01-02 01:45:00,17999.431344120097,18009.812539938262,17989.208761335354,18003.581157531025,139405,87579
2024-01-02 01:50:00,17999.21366291687,18000.565914188715,17998.27662474632,17989.78695702672,194000,72958
2024-01-02 01:55:00,18000.31243976886,18016.319569925305,17994.78904861244,17974.463959750276,131601,89465
2024-01-02 02:00:00,18001.137856117846,18005.812097756054,17986.99832636873,17986.934623845962,167946,135853
2024-01-02 02:05:00,18001.95136575385,18012.751604045938,18000.69757332141,18020.59059834569,298428,65775
2024-01-02 02:10:00,18003.256844561,18020.858426312232,17986.47007471388,18007.77941419365,152116,126575
2024-01-02 02:15:00,18003.277848402635,18016.295395783578,18003.20144994946,17991.570256028535,204186,144633
2024-01-02 02:20:00,18003.95980137393,18014.618957104958,17999.02332398989,18024.947144405345,162894,84207
2024-01-02 02:25:00,18003.649534617336,18010.136209679644,17988.831453494295,18010.70678864357,265707,72553
2024-01-02 02:30:00,18003.973700969826,18010.63373923099,17997.64829797524,18012.00440686258,107465,103632
2024-01-02 02:35:00,18003.843557915457,18017.233297019422,18001.805710154138,18035.528853881304,156754,50055
2024-01-02 02:40:00,18003.94055388045,18023.82334110487,17996.73587550444,18020.457291361236,192850,138697
2024-01-02 02:45:00,18004.535710905886,18017.772494702873,17999.127845178195,18015.690359688,209765,82873
2024-01-02 02:50:00,18003.717490222654,18014.873158570055,17986.863252179442,18012.49996732861,192691,130720
2024-01-02 02:55:00,18005.809877498337,18020.422887703124,17999.542919146636,18021.51708736936,138871,116205
2024-01-02 03:00:00,18004.803860116837,18014.10797236251,17989.025210681317,17998.800026861674,293946,128199
2024-01-02 03:05:00,18003.58967150405,18004.792518356066,17985.752228607835,18010.18262704388,129511,75318
2024-01-02 03:10:00,18004.74778237755,18015.99371869511,17996.07143398602,18009.517500837715,180960,83734
2024-01-02 03:15:00,18005.539445071514,18024.691950761622,17987.340582194425,18003.950678242185,279893,132227
2024-01-02 03:20:00,18006.163564888568,18009.66962373572,17998.617203809303,17996.968132213653,165776,68522
2024-01-02 03:25:00,18006.79191039783,18020.592008214244,17987.510342068028,18005.391808366876,144462,61656
2024-01-02 03:30:00,18006.779663624984,18010.798337398166,18004.993873134474,17996.319192330317,292454,65893
2024-01-02 03:35:00,18005.882409253496,18016.598962942957,17992.142023923432,18007.599700878072,132574,66493
2024-01-02 03:40:00,18005.958213811693,18007.891742804626,17996.081933002555,17996.04423257944,202072,53632
2024-01-02 03:45:00,18005.28105210018,18014.288470825344,17997.528075991067,18013.618685633333,272982,145872
2024-01-02 03:50:00,18006.256171833596,18021.379438411503,17993.601934258626,17994.2891998404,256258,138648
2024-01-02 03:55:00,18006.109114452094,18013.060544936874,17992.031972619407,17999.796686222042,253885,111779
2024-01-02 04:00:00,18005.283617255303,18018.581851745046,18005.196351862298,18005.87842385897,178282,88452
2024-01-02 04:05:00,18004.96223141365,18020.871230629444,18001.623169638708,18017.650201319964,209779,63266
2024-01-02 04:10:00,18005.375162867924,18023.918719257512,17991.114241855237,18016.478988919407,118557,111607
2024-01-02 04:15:00,18004.811438315122,18009.50427995223,17991.483730043557,18015.372130838616,259132,66940
2024-01-02 04:20:00,18003.989217919556,18011.975536235743,17984.668267816982,17989.776581637234,289938,74003
2024-01-02 04:25:00,18004.232905131048,18007.281225397655,17989.012149326034,18012.891245402916,172104,148408
2024-01-02 04:30:00,18004.477871702155,18024.327541745322,17985.46241754753,17985.316437244477,237152,84815
2024-01-02 04:35:00,18003.970928526785,18022.510947885272,17989.920118496088,18012.954331201025,244926,80869
2024-01-02 04:40:00,18003.499890221166,18014.299032826777,17997.538846048377,18014.759790348882,222013,99297
2024-01-02 04:45:00,18003.731940158523,18020.57260604605,18001.624641713504,18014.988478409778,298767,110107
2024-01-02 04:50:00,18002.283855817026,18012.703015362466,17986.647378550126,18005.734939633196,258097,132793
2024-01-02 04:55:00,18000.87639204265,18013.348105802706,17987.993407613132,17991.736235440552,284054,66682
2024-01-02 05:00:00,18000.157947821397,18001.940436463716,17999.19422757353,17988.85170772091,141081,69622
2024-01-02 05:05:00,17999.944500669684,18015.049909079622,17992.743491351666,17982.390250374876,235440,80408
2024-01-02 05:10:00,18000.255408235284,18002.80967790799,17981.119411925596,17984.313707997382,219181,58837
2024-01-02 05:15:00,18001.730764452233,18018.252117057284,17991.72274153803,17996.195113767095,127094,114210
2024-01-02 05:20:00,18002.588424075435,18018.228985828842,17993.93384135504,18012.32811281495,277112,65407
2024-01-02 05:25:00,18002.42848554547,18016.60337950033,17993.274493442284,17999.813118579466,166766,79309
2024-01-02 05:30:00,18002.40946933757,18003.132676948066,17998.231814857467,18008.109032799573,183053,121918
2024-01-02 05:35:00,18001.40693997293,18007.46950709184,17994.032796555635,18025.90357110138,255063,143190
2024-01-02 05:40:00,18001.38842683694,18006.650678235157,17993.992161717197,18002.74029691713,101301,68895
2024-01-02 05:45:00,18001.09976819802,18008.30249634745,18000.05266779427,18010.913967415254,259682,149087
2024-01-02 05:50:00,18001.422486758358,18003.175341693634,17986.071134187998,17996.19938902094,181463,136912
2024-01-02 05:55:00,18000.595255814806,18019.334412275428,17992.265167176727,18005.94899113975,265750,50370
2024-01-02 06:00:00,18001.114602329046,18012.190647143292,17984.671004592718,18012.08530504866,124466,50486
2024-01-02 06:05:00,18002.64734124205,18008.75782745521,17985.64038121965,17995.12959791391,271947,73762
2024-01-02 06:10:00,18002.53858109359,18010.47821143508,17998.298699999617,18001.21090356436,126081,76613
2024-01-02 06:15:00,18002.94029281569,18011.884343625785,17989.793223172288,18004.223519107723,124354,53196
2024-01-02 06:20:00,18003.6304368074,18015.642323474614,17994.184800724142,17994.53178233414,193297,144937
2024-01-02 06:25:00,18003.229216335516,18013.542804889446,17985.626081577087,18001.521088000067,118300,126349
2024-01-02 06:30:00,18003.453308817327,18021.841148281615,17999.138495233798,17997.395139079374,164384,114839
2024-01-02 06:35:00,18003.465901218107,18013.405170876224,17989.909637211906,17998.06760002204,195027,91916
2024-01-02 06:40:00,18003.563577316658,18023.406737613124,17991.408534871603,18002.946101467467,221684,58572
2024-01-02 06:45:00,18002.7905675328,18019.8190666877,17996.884537981365,17995.09040800346,160892,78225
2024-01-02 06:50:00,18002.81507770706,18006.985287994205,18000.083059634035,17996.38028133074,135525,95853
2024-01-02 06:55:00,18003.313075998307,18021.924980291184,17990.28028078876,18008.894620264855,257604,99390
2024-01-02 07:00:00,18004.7642196061,18007.091547563807,17989.992270443454,17997.380051445867,106464,82275
2024-01-02 07:05:00,18005.723490432185,18022.07248460201,17999.41094355692,18016.259285462078,116562,122379
2024-01-02 07:10:00,18007.876672889695,18015.489138759225,17994.98002080925,18008.569263658035,207392,51105
2024-01-02 07:15:00,18007.109325326808,18024.668811735708,17999.206707174577,18002.167011825026,155514,109896
2024-01-02 07:20:00,18007.98164596353,18025.342779765677,17993.717508297876,18009.95592061325,213428,93209
2024-01-02 07:25:00,18008.164987969267,18024.28349597162,18004.180682471386,18017.960160746086,212564,147175
2024-01-02 07:30:00,18010.354790902486,18026.155399628627,17992.55049084976,18013.324869458567,208047,92487
2024-01-02 07:35:00,18009.54649261713,18015.64007539909,18003.798300687817,18022.59893254009,132634,68051
2024-01-02 07:40:00,18008.70677077495,18010.325156435974,18001.351051019825,18020.562988791375,100060,144244
2024-01-02 07:45:00,18008.107378129505,18016.16698170481,18006.945539087897,18000.35155569154,109269,127400
2024-01-02 07:50:00,18005.983482405198,18009.453972704927,18003.753238158773,18013.588812453814,294215,116961
2024-01-02 07:55:00,18005.457727383517,18019.356749161565,17995.14048932927,17993.799653030415,123065,110156
2024-01-02 08:00:00,18004.698594721962,18011.620589252718,17999.3467411874,18008.491824940025,102895,107175
2024-01-02 08:05:00,18004.84898850844,18024.361192525637,17988.139383993595,17996.21484050039,180859,56849
2024-01-02 08:10:00,18005.190744484215,18018.010186031122,18004.896876711115,17999.009208739433,243424,68976
2024-01-02 08:15:00,18007.06691532343,18023.51652659612,17999.485034349993,18014.356930620248,280809,149794
2024-01-02 08:20:00,18008.017339161615,18010.66783261645,18001.270428226235,17973.040442006204,204127,106866
2024-01-02 08:25:00,18007.440435505956,18024.680725151407,18007.053882887605,18020.665322620305,196426,97078
2024-01-02 08:30:00,18006.542020834608,18024.997164644876,18004.054652854596,18014.273403373674,263088,81113
2024-01-02 08:35:00,18007.033940006113,18016.775178382493,17998.76108650774,17989.1154706526,292376,65401
2024-01-02 08:40:00,18005.71370679909,18017.838765554112,17995.856415110142,18024.047674242654,111962,62884
2024-01-02 08:45:00,18007.545165564945,18022.841361583003,17999.459370619847,18046.344587867698,133302,134360
2024-01-02 08:50:00,18008.724605685667,18012.221378230875,17998.105852117427,18014.50165937204,185382,87563
2024-01-02 08:55:00,18008.25543003356,18018.30675156283,17996.352796535448,18002.001130988523,104011,84414
2024-01-02 09:00:00,18006.54229550447,18014.515556059916,18006.343819081914,18023.765515552917,229716,66142
2024-01-02 09:05:00,18007.896167878636,18010.82364772188,17998.614264689568,18003.397221654726,119782,121492
2024-01-02 09:10:00,18007.781628033386,18015.132316479216,17988.511643215636,18004.632430811405,298763,129464
2024-01-02 09:15:00,18009.01944434536,18010.382890533067,17998.638798742766,18021.57974427718,220654,125257
2024-01-02 09:20:00,18007.425016686564,18007.941254825553,17993.874171337386,18007.178664749346,270797,126693
2024-01-02 09:25:00,18006.82564166361,18009.528967446706,18000.588364505275,17998.206296283035,109196,85135
2024-01-02 09:30:00,18006.830885363328,18026.09318759511,17991.35105780027,17995.777817677503,143459,122232
2024-01-02 09:35:00,18006.877865957093,18017.868456674994,17991.41943631957,17999.79613975559,187245,77862
2024-01-02 09:40:00,18006.427800485613,18025.74424370868,17996.00187953253,17994.281064233666,178863,55190
2024-01-02 09:45:00,18007.05065041796,18015.700607984563,17987.530373952377,17990.36309347372,223206,120199
2024-01-02 09:50:00,18005.98302998858,18012.219352650285,18003.472025693325,17992.43564413938,201010,54331
2024-01-02 09:55:00,18005.840650503556,18015.96348776036,18005.501697205764,18015.615101956697,132769,102186
2024-01-02 10:00:00,18005.96094613527,18014.75117990793,17990.55778190013,17990.24667030122,207529,94648
2024-01-02 10:05:00,18006.47538496933,18008.588678654563,17990.332274222033,17991.006346967617,124700,78549
2024-01-02 10:10:00,18007.186999847418,18020.003526141223,18004.782855265006,18029.063121230476,105269,131782
2024-01-02 10:15:00,18006.062357755578,18010.383121405768,18000.750701096407,17994.87115133949,221631,75761
2024-01-02 10:20:00,18004.528243584842,18016.9200026828,18004.17719631751,18005.23446477224,143880,53262
2024-01-02 10:25:00,18005.805920406743,18018.809942254706,17999.939748191133,17999.950838802506,214003,101259
2024-01-02 10:30:00,18006.138234418722,18009.178731481294,17990.675396940347,18002.328529660484,239392,122572
2024-01-02 10:35:00,18005.389747882164,18006.61674042438,17995.03053732791,18017.767419818258,149589,103472
2024-01-02 10:40:00,18006.940899857687,18022.556131579055,17999.97898799432,18005.553743546545,135897,137858
2024-01-02 10:45:00,18007.05657449198,18016.252582967365,17999.621788593853,17996.163399435773,289637,134667
2024-01-02 10:50:00,18008.235871676043,18009.39914758615,18008.208799161734,18003.17950081293,262002,54677
2024-01-02 10:55:00,18008.303390157453,18028.200716500847,18002.307379606147,18026.623015592453,288305,123508
2024-01-02 11:00:00,18010.364138082336,18011.519749302264,17997.434963249576,17987.664360160248,114380,130865
2024-01-02 11:05:00,18012.11947892478,18026.02018350195,17992.635590048452,17997.38288076874,170934,100617
2024-01-02 11:10:00,18011.8705147763,18031.54409328157,17994.92929823662,18010.967185887766,155830,136029
2024-01-02 11:15:00,18012.842085727254,18017.62568781157,18012.370186434342,18007.83396112582,105529,68595
2024-01-02 11:20:00,18013.48746167684,18016.332449050584,17995.516249583343,18018.337404390622,194598,137459
2024-01-02 11:25:00,18014.85609323437,18017.28379202282,17999.1921249684,18003.423521815927,182987,110148
2024-01-02 11:30:00,18013.891169773793,18019.956672725144,17998.283647302374,18018.205727445227,149178,96926
2024-01-02 11:35:00,18014.57722123379,18016.598137454002,18005.417306053718,18006.964658350025,238009,125271
2024-01-02 11:40:00,18015.635645720642,18029.478872554526,18007.675539861553,18016.910273846366,221952,84457
2024-01-02 11:45:00,18013.876906234218,18015.122742196818,18007.818591657553,18011.201250787406,139886,92531
2024-01-02 11:50:00,18012.693647721553,18022.882090284547,18011.379750542466,18009.16542857684,149699,123263
2024-01-02 11:55:00,18010.65441554379,18030.588352620853,18006.089708273917,18002.85353815367,176396,123300
2024-01-02 12:00:00,18010.385008709345,18026.664414099465,18005.452936009784,18018.142553203266,190678,113171
2024-01-02 12:05:00,18011.102550965144,18023.406939729764,18001.421009570942,18004.756134683335,125279,95771
2024-01-02 12:10:00,18012.604908017238,18018.72998043297,17997.656019885304,17988.49078565523,269178,143135
2024-01-02 12:15:00,18012.679002797657,18025.156919523488,18003.2028062297,18019.902393926066,210776,116354
2024-01-02 12:20:00,18014.30761834323,18024.848447621465,18013.15072935429,18007.532103771056,201444,87289
2024-01-02 12:25:00,18012.927516885014,18021.44918456282,17993.77172086525,18007.071223572293,206300,83892
2024-01-02 12:30:00,18011.22413444566,18013.838341980463,17992.369648063777,18019.70709331098,213793,121196
2024-01-02 12:35:00,18011.168586746764,18028.900671051575,17995.464795883796,18014.982525278585,216278,145057
2024-01-02 12:40:00,18011.552652195704,18020.54834517213,17991.72609416442,18027.148421650112,271616,88409
2024-01-02 12:45:00,18011.51995744761,18015.412407684027,18000.630310791606,18004.02277261972,203247,84470
2024-01-02 12:50:00,18009.45251534757,18016.807702365117,17990.197148342504,18002.53373915515,108997,68385
2024-01-02 12:55:00,18009.363395308057,18017.645990358636,18007.851294495722,18006.9985575069,206102,73296
2024-01-02 13:00:00,18008.058925807552,18024.60968371889,18000.745310842325,18017.322356181237,185711,111716
2024-01-02 13:05:00,18008.72859835638,18023.40088596761,18004.220972996245,18022.399694439606,216045,139152
2024-01-02 13:10:00,18009.095196602477,18024.481294475303,18005.178534919793,18006.898705350945,140860,76382
2024-01-02 13:15:00,18008.15531681615,18008.375942104725,18005.3392578383,18007.899760534005,103225,126675
2024-01-02 13:20:00,18007.641449898812,18015.96452986241,17995.193177067493,17996.384580173697,210114,147596
2024-01-02 13:25:00,18006.582236376926,18016.209119409632,17990.95579926198,17997.456341882007,290542,72419
2024-01-02 13:30:00,18006.51955727965,18006.90340281611,17994.953589291243,18005.811927504466,213218,143321
2024-01-02 13:35:00,18007.474699600152,18012.670963775054,18004.535445408386,18011.977789012737,200764,131238
2024-01-02 13:40:00,18006.488973553816,18021.69477001626,17990.266498155146,18004.519581327837,207041,144753
2024-01-02 13:45:00,18006.993020069334,18009.735214183915,17994.27392592606,18010.57287414386,212224,89291
2024-01-02 13:50:00,18006.462762450963,18017.168965080014,17998.69944832842,17985.001713818976,163656,62397
2024-01-02 13:55:00,18005.6698896187,18009.973927059047,17992.18728370798,17984.008163768936,282952,107888
2024-01-02 14:00:00,18005.562859258745,18005.805274751623,18000.36475967389,18022.729986181203,292150,85169
2024-01-02 14:05:00,18004.527616936328,18009.35164608832,17997.623772766445,18001.90568842636,176290,112182
2024-01-02 14:10:00,18003.97396763098,18023.49144272918,17985.624250768342,18016.69200528647,156633,142476
2024-01-02 14:15:00,18002.77608973839,18018.80683197605,17996.96599962496,17989.369279637427,126655,92249
2024-01-02 14:20:00,18004.740814871308,18023.932347757727,17995.341049508148,18010.71831704566,221118,78341
2024-01-02 14:25:00,18004.776078423278,18014.533159301805,17986.97325567536,18012.74942254034,274673,125603
2024-01-02 14:30:00,18004.076352915286,18006.271076888836,17989.921925909937,17990.041333340676,103114,96144
2024-01-02 14:35:00,18004.29033282602,18015.249522605496,18003.04626830273,17991.716874908787,126502,111772
2024-01-02 14:40:00,18004.178004776328,18013.265551467528,18001.231943890747,17998.439994244305,149768,129360
2024-01-02 14:45:00,18003.957035176794,18020.844176831586,18003.800203361356,18002.009906667812,148128,63444
2024-01-02 14:50:00,18004.57120187684,18006.532853492525,17991.952766072256,18005.775337613744,251100,95647
2024-01-02 14:55:00,18005.328709586887,18015.093532327322,17996.37524107868,18003.06598910703,286637,148843
2024-01-02 15:00:00,18004.798208439275,18007.799181733153,18002.11271142123,18010.213157979775,183123,60974
2024-01-02 15:05:00,18004.222390198633,18010.715908736434,17985.063707777495,17998.68078775437,208255,88383
2024-01-02 15:10:00,18003.94733850148,18018.694480049235,17993.354144022567,18001.855383949427,266405,144826
2024-01-02 15:15:00,18001.645417336746,18011.165779924122,17996.807551454487,18001.738415709184,103174,131552
2024-01-02 15:20:00,18000.130226274545,18007.64799197746,17990.11815485145,17984.325698702472,217769,147648
2024-01-02 15:25:00,18001.49710054199,18009.38662611339,17987.90469388729,18011.918089302682,135398,144049
2024-01-02 15:30:00,18003.142068255493,18012.33100362361,18001.617283896023,17997.77504841752,267001,52956
2024-01-02 15:35:00,18002.893032215936,18018.593363092677,17997.398955914978,18008.025225097485,235393,58077
2024-01-02 15:40:00,18003.469589178992,18021.3112829578,17987.33027936131,18000.545704428616,223549,86490
2024-01-02 15:45:00,18003.780839333536,18022.887533063615,17994.587541925484,18021.040081650197,286493,105612
2024-01-02 15:50:00,18006.85972014199,18022.597787867096,17995.928177301346,18011.976034517756,172635,86159
2024-01-02 15:55:00,18007.979295053425,18014.287432968384,17999.322975009236,18014.605886082078,123760,89710
2024-01-02 16:00:00,18007.851377461942,18021.614071583674,18006.973378609084,18017.644843167694,242432,133536
2024-01-02 16:05:00,18006.895837021344,18015.64789950245,18003.58084142494,18018.294742069007,241385,63806
2024-01-02 16:10:00,18005.289390701084,18010.382803142005,17996.378557926248,18009.814775229097,230674,128345
2024-01-02 16:15:00,18005.492854336953,18022.310285925472,18001.309145028794,18002.195561050292,236873,130391
2024-01-02 16:20:00,18004.73650359167,18005.505030570916,18003.736923018478,18014.55083895895,114130,144924
2024-01-02 16:25:00,18003.31424988207,18021.34948972478,17986.441256601036,17993.625182802018,245343,56458
2024-01-02 16:30:00,18002.66767699783,18011.897226290323,17983.04382641455,17993.543384172834,247147,85524
2024-01-02 16:35:00,18001.586128994215,18014.33015853038,17985.72327151428,17993.66893412942,207215,56853
2024-01-02 16:40:00,18003.273270629288,18016.460349073404,17986.197572195193,17998.445385630388,250056,90477
2024-01-02 16:45:00,18004.154910386234,18022.057265200365,17999.315367779895,17988.439695183428,188095,82222
2024-01-02 16:50:00,18004.146937744918,18016.88033138826,17984.934398234655,17993.588017786293,160942,68320
2024-01-02 16:55:00,18005.62688188381,18017.90555357901,18001.68836779474,18006.862787591526,243933,144154
2024-01-02 17:00:00,18005.70425019146,18007.03729100267,17986.67565398422,18004.899132677656,198970,102243
2024-01-02 17:05:00,18004.84296599013,18015.211126429036,17984.946580110813,18008.419140576698,182203,95615
2024-01-02 17:10:00,18006.366090067397,18009.369470083737,17992.131633952475,18006.672936420742,292319,67352
2024-01-02 17:15:00,18006.905000111085,18021.653675485515,17987.28212547525,18023.132695412507,252049,122833
2024-01-02 17:20:00,18005.867753956758,18016.11219237301,17994.476958365416,18008.688551837044,281689,143476
2024-01-02 17:25:00,18005.67741527867,18019.281970862838,18000.48657961515,18009.178399245593,288545,53203
2024-01-02 17:30:00,18004.801797025288,18005.635255037334,17996.061879311976,17990.752442255485,188177,89267
2024-01-02 17:35:00,18003.418997294324,18005.11483761524,17991.547778586748,18029.683034598347,172902,87941
2024-01-02 17:40:00,18004.345174841856,18018.67164260311,18002.883543601314,17995.375357445046,192172,132809
2024-01-02 17:45:00,18006.254591482324,18007.696278202297,17993.807726189978,18010.35965387947,246702,75368
2024-01-02 17:50:00,18004.856023908505,18006.28115846381,17985.23246717326,18012.53642770964,120056,127186
2024-01-02 17:55:00,18005.4189931452,18005.661162649896,18001.616840149523,18016.785655346986,238454,80984
2024-01-02 18:00:00,18004.768350576076,18023.898378542064,17988.916448250307,17989.682996831747,155739,91941
2024-01-02 18:05:00,18004.28122519231,18019.03139238149,17986.12324931672,18004.35997345874,181685,122918
2024-01-02 18:10:00,18003.68883126807,18010.75385943811,17984.814799411666,18003.946688018514,148639,102683
2024-01-02 18:15:00,18002.824840498393,18008.755552124145,17983.622128410283,17988.373551002627,290910,50801
2024-01-02 18:20:00,18002.873362126338,18009.867426721255,17992.444169351907,18000.528617194752,277113,97965
2024-01-02 18:25:00,18002.042412009927,18017.53548263355,17982.4962538501,17996.673344633895,100992,135269
2024-01-02 18:30:00,18002.312868835706,18015.540281057114,17987.166664693017,18010.901983964024,172394,59969
2024-01-02 18:35:00,18002.262630726258,18005.966542083606,17999.02920200152,18011.276326664025,167657,85969
2024-01-02 18:40:00,18002.02368267939,18005.505869386074,17992.48568055003,18004.690719245846,127160,132269
2024-01-02 18:45:00,18001.116119017348,18003.084032011615,17986.749495509906,17987.04004199598,145156,82449
2024-01-02 18:50:00,18000.53934768678,18013.745402080807,17995.5925413704,17995.881589165074,282447,141679
2024-01-02 18:55:00,18001.294738912606,18016.58219215704,17988.48243524163,17997.32030626973,186442,75705
2024-01-02 19:00:00,18001.79565610023,18007.096584666728,17988.463646519296,18000.986748453455,250644,110303
2024-01-02 19:05:00,18000.81810085543,18001.23700007605,17997.56410597926,18013.787073886655,217925,78363
2024-01-02 19:10:00,18000.91743316086,18002.560866510386,17989.615726911805,17992.214765254143,104136,80720
2024-01-02 19:15:00,18001.668820284234,18021.026020981135,17986.236282064663,18001.239769642452,161868,59972
2024-01-02 19:20:00,17999.999415003113,18005.908310552662,17990.021501712392,18006.091953346244,182263,83351
2024-01-02 19:25:00,18000.542775195492,18015.927238152253,18000.30071285997,17992.762409276842,132167,86145
2024-01-02 19:30:00,17999.880151436544,18012.37342281363,17999.699382054958,18020.92910547471,210957,137948
2024-01-02 19:35:00,18000.450750105138,18008.089542898197,17993.31016322574,18015.5123772007,115479,139614
2024-01-02 19:40:00,17999.687490948596,18003.801236192507,17981.16360957996,17990.08077937767,219392,138116
2024-01-02 19:45:00,17997.882608847933,18000.31033721112,17993.30907325586,17996.86246128491,262448,106235
2024-01-02 19:50:00,17996.25506641005,18008.555325770827,17983.567792632617,17991.66501739523,235895,64855
2024-01-02 19:55:00,17996.30315135671,18011.795826969468,17991.861633942844,17986.546421314433,119585,86169
2024-01-02 20:00:00,17996.56287385843,18009.44095892925,17990.12947406524,17994.46390805802,248344,96404
2024-01-02 20:05:00,17995.658557233328,18006.26459989831,17978.6977154413,18011.99443461097,126619,69569
2024-01-02 20:10:00,17996.297149692105,17997.13617416074,17981.719920846706,17994.204819652416,175069,104437
2024-01-02 20:15:00,17994.635629629836,18014.005405181724,17992.72764408357,18001.001365189128,139895,98506
2024-01-02 20:20:00,17994.569549831187,18010.54383366428,17985.99550941146,18002.744814400856,103720,75738
2024-01-02 20:25:00,17993.358533631425,17999.214974365445,17992.77513835852,17993.987255012773,119267,56772
2024-01-02 20:30:00,17992.706697523623,18012.3061041108,17983.08889459156,17980.56159649626,246768,140410
2024-01-02 20:35:00,17992.754096194938,18004.791727987664,17979.505415960917,17991.11486677816,261040,69731
2024-01-02 20:40:00,17991.893682829657,18003.5421359938,17989.523630357693,17982.506080352618,153364,60131
2024-01-02 20:45:00,17991.509127285426,18006.470590874018,17985.731428507243,18006.600721791954,254417,116324
2024-01-02 20:50:00,17992.51542009464,18008.750815856445,17984.5586875846,17987.057343249973,151567,104097
2024-01-02 20:55:00,17991.938528225117,18005.068100371747,17973.547907731994,17985.026893120747,191229,131720
2024-01-02 21:00:00,17992.77422033718,17995.336135264504,17972.909120028722,17997.076499622184,292679,146433
2024-01-02 21:05:00,17991.644513482526,17998.409863602417,17990.746287502614,17980.08445615478,250457,52889
2024-01-02 21:10:00,17992.17431766044,18010.73599046696,17976.954159190533,17991.30658495978,297972,59569
2024-01-02 21:15:00,17993.6158862811,17998.108198517977,17986.18140495305,17991.468885097696,299316,137193
2024-01-02 21:20:00,17991.14424178097,17998.58758225772,17983.29507805638,17991.547654019807,296497,125677
2024-01-02 21:25:00,17990.3473465255,17998.988884184386,17975.26204705856,17989.34303685227,178518,135192
2024-01-02 21:30:00,17990.92441865268,17999.71251844657,17972.55589000977,18004.571898211518,182844,137154
