datetime,open_spot,high_spot,low_spot,close_spot,volume_spot,open_fut,high_fut,low_fut,close_fut,volume_fut,open_interest,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,ema_5,ema_15,spot_return,futures_return,futures_basis,pcr_oi,pcr_volume,avg_iv,regime
2024-01-01 19:30:00,18000.437547291298,18006.663701274418,17986.90112131415,17991.918189357166,207357,18000.437547291298,18006.663701274418,17986.90112131415,17986.60165111049,207357,106572,40372,75184,11609,10624,0.1266110159483861,0.1365583646843369,17997.431823131625,17999.362124639032,-0.0002524317823251,-0.000989644412755,-0.0002954959104816,1.862280788665412,0.9151520372125076,0.1315846903163615,-1
2024-01-01 19:35:00,18001.071466313617,18013.278141979834,17984.502080324633,17996.44913637297,279589,18001.071466313617,18013.278141979834,17984.502080324633,17995.741971615167,279589,111416,75355,24833,17386,18477,0.1487460241755719,0.2270841571978083,17997.10426087874,17998.998001105774,0.000251832348731,0.0005081738441743,-3.9294682658930815e-05,0.3295468117576803,1.0627516392499712,0.1879150906866901,0
2024-01-01 19:40:00,17999.046323726958,18013.36933721142,17993.153935800034,18006.8607675695,129670,17999.046323726958,18013.36933721142,17993.153935800034,18022.807173981662,129670,62041,52140,29894,6265,5938,0.1556540405206569,0.1732790021542472,18000.35642977566,17999.98084691374,0.0005785380836871,0.001503978130448,0.0008855739275156,0.5733410049865746,0.94780526735834,0.164466521337452,1
2024-01-01 19:45:00,17999.23277804173,18004.6852580564,17998.946472488387,17997.862812632582,149112,17999.23277804173,18004.6852580564,17998.946472488387,17997.83561068149,149112,73227,53024,68710,17445,13176,0.1911895579385652,0.2488041762729719,17999.5252240613,17999.716092628594,-0.0004996959244069,-0.0013855534855981,-1.511398957494293e-06,1.295828304164152,0.7552880481513328,0.2199968671057685,-1
2024-01-01 19:50:00,17998.57099157696,18006.841973607465,17983.81360120573,17997.35407168008,188388,17998.57099157696,18006.841973607465,17983.81360120573,18005.433637171674,188388,85201,77920,61833,19945,5761,0.1387869791079035,0.1813965253627441,17998.801506600896,17999.42084001003,-2.8266742434723824e-05,0.0004221633453345,0.000448930740564,0.7935446611909651,0.2888443218851843,0.1600917522353238,-1
2024-01-01 19:55:00,17999.423424911754,18001.861146778494,17982.74053297174,17997.92423393038,189156,17999.423424911754,18001.861146778494,17982.74053297174,17991.74967090321,189156,86069,67342,20565,17841,12254,0.137412358522,0.1919986907252887,17998.50908237739,17999.23376425007,3.168033745537535e-05,-0.0007599909307496,-0.0003430708423323,0.3053814855513647,0.6868449077966482,0.1647055246236443,0
2024-01-01 20:00:00,17998.630904173322,18002.253891164015,17983.821381534253,18008.15158712119,259379,17998.630904173322,18002.253891164015,17983.821381534253,18015.311760554832,259379,132190,52544,60180,17938,17941,0.2426925555970345,0.1888707389833838,18001.723250625324,18000.348492108962,0.0005682518193697,0.0013096052403245,0.0003976073501493,1.1453258221680878,1.0001672427249415,0.2157816472902091,1
2024-01-01 20:05:00,17998.516167731857,18012.13852481116,17995.65916198584,18006.645962308667,298159,17998.516167731857,18012.13852481116,17995.65916198584,18001.156768710614,298159,76370,20037,38402,16159,6669,0.2245463779487115,0.1618258138815761,18003.364154519775,18001.135675883925,-8.360795971973367e-05,-0.0007857200603772,-0.0003048426458509,1.9165543744073463,0.412711182622687,0.1931860959151438,0
2024-01-01 20:10:00,17999.021155010836,18002.64992196475,17983.952596565698,18010.115056178078,147922,17999.021155010836,18002.64992196475,17983.952596565698,17991.15083241748,147922,145018,63032,62845,7274,12128,0.1434851372718521,0.1297528715560793,18005.614455072544,18002.258098420694,0.0001926563046039,-0.000555849627982,-0.0010529762692489,0.997033252950882,1.6673082210613144,0.1366190044139657,1
2024-01-01 20:15:00,17999.88691020501,18010.39017787835,17984.508454562856,17999.09168415301,294152,17999.88691020501,18010.39017787835,17984.508454562856,17999.0158552738,294152,61586,32697,30315,7470,8862,0.1728538150277138,0.2364346599522494,18003.440198099368,18001.862296637235,-0.0006120656081698,0.0004371606313338,-4.212928104377693e-06,0.9271492797504358,1.1863453815261045,0.2046442374899816,0
2024-01-01 20:20:00,17998.686613797952,18012.867539032402,17985.51580348455,18000.164736241688,193348,17998.686613797952,18012.867539032402,17985.51580348455,17995.461704815647,193348,100231,61420,32834,15482,7685,0.1662308599034835,0.2243478556284173,18002.348377480143,18001.65010158779,5.961701331980152e-05,-0.0001974635994951,-0.0002612771324571,0.5345815695213285,0.4963828962666322,0.1952893577659504,1
2024-01-01 20:25:00,17998.35211256211,18000.489651024003,17983.029793906197,17990.768899815004,179335,17998.35211256211,18000.489651024003,17983.029793906197,17974.521086221033,179335,55322,68698,22314,7577,17091,0.2228305296285029,0.138138481472757,17998.488551591763,18000.289951366194,-0.0005219861353694,-0.0011636610906743,-0.0009031194655687,0.3248129494308422,2.2556420746997494,0.1804845055506299,-1
2024-01-01 20:30:00,17997.87716725095,18009.22341164353,17980.958738457397,18005.261839381543,126312,17997.87716725095,18009.22341164353,17980.958738457397,18007.176767898276,126312,115294,51707,57180,8660,11634,0.1863276791421558,0.2209798752755094,18000.746314188356,18000.91143736811,0.0008055764401868,0.0018167761755987,0.0001063538277763,1.1058464037751174,1.343418013856813,0.2036537772088326,0
2024-01-01 20:35:00,17997.223838018373,18002.3550936924,17984.951755733626,17991.384940262033,166985,17997.223838018373,18002.3550936924,17984.951755733626,17982.4496754125,166985,129468,46016,23883,6068,6931,0.1366204658091507,0.2013600665865793,17997.625856212915,17999.720625229853,-0.0007707135415914,-0.0013731798607018,-0.0004966413024456,0.5190151251738526,1.1422214897824654,0.168990266197865,-1
2024-01-01 20:40:00,17998.989292258655,18018.247829763408,17997.217197979262,18000.073170077467,230744,17998.989292258655,18018.247829763408,17997.217197979262,18030.99958286209,230744,79299,54600,64152,10591,12308,0.2160689682103116,0.1731886924292908,17998.4416275011,17999.764693335805,0.0004829105621542,0.0026998494824634,0.0017181270593962,1.1749450549450549,1.1621187800963082,0.1946288303198012,0
2024-01-01 20:45:00,17999.394273969618,18009.065186904016,17989.641717776274,17993.907761331455,288680,17999.394273969618,18009.065186904016,17989.641717776274,17979.26333899732,288680,140715,68285,30051,19706,8939,0.1715954371692394,0.1530227493824231,17996.930338777885,17999.03257683526,-0.0003425213157611,-0.0028692942743974,-0.0008138544738795,0.4400820092260379,0.4536181873541053,0.1623090932758312,-1
2024-01-01 20:50:00,17998.133390015282,18014.253241010785,17996.580403321852,17995.18905588159,200963,17998.133390015282,18014.253241010785,17996.580403321852,17983.059806457088,200963,120793,43984,60984,10974,6126,0.1541801521921791,0.2317647418552902,17996.349911145786,17998.55213671605,7.12071311652629e-05,0.0002111581207853,-0.0006740273406873,1.386504183339396,0.558228540185894,0.1929724470237346,0
2024-01-01 20:55:00,17999.051251962337,18010.055782805463,17990.90039134169,17994.86493980709,271349,17999.051251962337,18010.055782805463,17990.90039134169,18003.560450873567,271349,96501,25167,31695,19987,16489,0.1688148208626936,0.2110244737082269,17995.854920699552,17998.09123710243,-1.8011262537753758e-05,0.0011399975664385,0.0004832218021955,1.259387292883538,0.8249862410566868,0.1899196472854602,-1
2024-01-01 21:00:00,18001.17340815935,18002.041658816444,17993.03127837684,17998.13403185597,131551,18001.17340815935,18002.041658816444,17993.03127837684,17996.80381304957,131551,107134,20432,43123,15928,11021,0.1847083532688965,0.1912061882309877,17996.614624418362,17998.096586446623,0.0001816680514032,-0.0003752945336803,-7.39087065384875e-05,2.110561863743148,0.691926167754897,0.1879572707499421,0
2024-01-01 21:05:00,18002.2058734199,18014.868900931782,18000.8856765371,17999.510259904157,189813,18002.2058734199,18014.868900931782,18000.8856765371,18008.00228299678,189813,59777,24151,78481,9829,17862,0.1646050171342112,0.1992439094068003,17997.57983624696,17998.273295628816,7.646504052871705e-05,0.0006222477092898,0.0004717918971128,3.249596290008695,1.8172754095024928,0.1819244632705057,0
2024-01-01 21:10:00,18000.686503453948,18019.71457029808,17993.71009277456,17997.94515947932,287669,18000.686503453948,18019.71457029808,17993.71009277456,18001.7490700183,287669,61249,67680,27902,6950,11437,0.1514477504369285,0.1318386036706835,17997.70161065775,17998.23227861013,-8.695238938372096e-05,-0.0003472463452751,0.0002113524908134,0.4122635933806146,1.645611510791367,0.141643177053806,-1
2024-01-01 21:15:00,18000.20226938108,18012.234505784007,17997.982307405255,18004.36893893998,201025,18000.20226938108,18012.234505784007,17997.982307405255,17998.54586766067,201025,71390,26411,65955,13283,12039,0.1718052637445174,0.1816095689184549,17999.924053418494,17998.99936115136,0.0003569173816087,-0.000177938396162,-0.0003234254585128,2.497254931657264,0.9063464578784912,0.1767074163314861,1
2024-01-01 21:20:00,18001.46918053027,18017.85295771881,17985.304476330082,17995.944866564954,224342,18001.46918053027,18017.85295771881,17985.304476330082,17982.15394263416,224342,70369,50788,37573,8093,18617,0.1224924783974867,0.1451810380621412,17998.59765780065,17998.61754932806,-0.0004678904550109,-0.0009107360754049,-0.0007663350845455,0.739800740332362,2.3003830470777213,0.1338367582298139,-1
2024-01-01 21:25:00,18000.761511064647,18018.44564033161,17981.80775054536,18001.864218199717,276284,18000.761511064647,18018.44564033161,17981.80775054536,18012.575049007,276284,62881,70903,76308,15411,10373,0.2204247199925208,0.1470898782711473,17999.686511267006,17999.02338293702,0.0003289269709734,0.0016917387355201,0.0005949845347935,1.0762309070138076,0.6730906495360457,0.183757299131834,1
2024-01-01 21:30:00,18001.205330492794,18005.766925931774,17999.759000987637,18007.29512625432,109637,18001.205330492794,18005.766925931774,17999.759000987637,17994.410624398428,109637,59587,46623,49374,18915,6203,0.1422228361637861,0.2059695150972926,18002.22271626278,18000.057350851683,0.0003016858692397,-0.0010084301971901,-0.0007155156710408,1.0590052120198186,0.3279407877346021,0.1740961756305393,1
2024-01-01 21:35:00,18001.979964546223,18006.220861344387,17982.877660400387,17999.413982723654,143258,18001.979964546223,18006.220861344387,17982.877660400387,18005.003042335295,143258,143800,74149,76494,10311,9135,0.1257075997719828,0.2384632997384574,18001.286471749736,17999.97692983568,-0.000437663928725,0.0005886504514076,0.0003105134209927,1.03162551079583,0.8859470468431772,0.1820854497552201,0
2024-01-01 21:40:00,18001.053034074645,18013.272653851665,17990.60150208791,17997.463439620908,266765,18001.053034074645,18013.272653851665,17990.60150208791,18006.653427193476,266765,124327,42104,32288,18388,16964,0.2049808300776603,0.172488359362185,18000.012127706796,17999.662743558834,-0.0001083670337611,9.16625703588636e-05,0.0005106268226853,0.7668630058901768,0.922558190123994,0.1887345947199226,0
2024-01-01 21:45:00,18000.993508718584,18009.214078114717,17995.002195159508,17999.840885592683,240896,18000.993508718584,18009.214078114717,17995.002195159508,17998.571707552383,240896,137911,76768,66978,18592,13711,0.2206116967470774,0.1470074054915847,17999.95504700209,17999.685011313064,0.0001320989471516,-0.0004488185255394,-7.051051441882706e-05,0.8724729053772405,0.7374677280550774,0.183809551119331,1
2024-01-01 21:50:00,17997.752241378515,18014.54946743585,17996.21499987299,18003.650867420318,229553,17997.752241378515,18014.54946743585,17996.21499987299,18000.60939206344,229553,138147,20256,26884,6387,18927,0.2257977871070696,0.204337101840765,18001.186987141504,18000.18074332647,0.000211667528166,0.0001132136785166,-0.0001689365884327,1.327211690363349,2.963363081258807,0.2150674444739173,1
2024-01-01 21:55:00,17996.727853737182,18014.728316205143,17986.715368375775,17997.69839189195,126950,17996.727853737182,18014.728316205143,17986.715368375775,17987.86113084534,126950,57833,53439,72309,9274,12904,0.184156193745878,0.2332543160255413,18000.02412205832,17999.870449397156,-0.0003306260253657,-0.0007082127577148,-0.00054658439276,1.3531128950766294,1.3914168643519518,0.2087052548857096,0
2024-01-01 22:00:00,17996.475285585788,18003.543713171843,17980.584974695972,17993.81921411275,254560,17996.475285585788,18003.543713171843,17980.584974695972,17998.446641279796,254560,97013,53257,30559,7285,19881,0.1466978640096981,0.2172814441459238,17997.9558194098,17999.114044986607,-0.0002155374367728,0.0005884807736427,0.0002571675924928,0.5738025048350451,2.729032258064516,0.1819896540778109,-1
2024-01-01 22:05:00,17995.227502403824,17999.964913583313,17981.08577285849,17997.646885659764,227870,17995.227502403824,17999.964913583313,17981.08577285849,17967.187597348948,227870,113620,59657,74672,8206,7283,0.2158395980424775,0.2329384399697563,17997.85284149312,17998.930650070753,0.0002127214629348,-0.0017367634304148,-0.0016924039294873,1.2516888210939203,0.8875213258591275,0.2243890190061169,0
2024-01-01 22:10:00,17996.859913707754,18012.47042401263,17995.855393478476,17991.348452958573,100215,17996.859913707754,18012.47042401263,17995.855393478476,17998.50571634914,100215,65754,64674,38125,7924,9558,0.2109627000300638,0.1897521072314039,17995.684711981605,17997.98287543173,-0.0003499586774429,0.0017430729673471,0.0003978169512574,0.5894950057210007,1.2062089853609288,0.2003574036307338,-1
2024-01-01 22:15:00,17995.429772329793,18000.925893040756,17993.971735622436,17998.83656988201,205603,17995.429772329793,18000.925893040756,17993.971735622436,18000.031333291765,205603,128113,71248,23688,12045,10347,0.1520151954334125,0.2177439117679948,17996.735331281743,17998.089587238017,0.000416206541884,8.476353352149246e-05,6.638003546047036e-05,0.3324724904558724,0.8590286425902864,0.1848795536007036,0
2024-01-01 22:20:00,17994.989727843098,18011.44201421337,17986.932262190447,17997.032764381605,111523,17994.989727843098,18011.44201421337,17986.932262190447,17994.80460738441,111523,146631,38066,43869,13471,12867,0.237443008262163,0.1382083927166617,17996.834475648364,17997.957484380964,-0.0001002178942733,-0.000290373156056,-0.0001238069089703,1.152445752114748,0.9551629426174746,0.1878257004894123,-1
2024-01-01 22:25:00,17995.120468420384,18003.59523349336,17989.214658539426,17993.58142606469,168689,17995.120468420384,18003.59523349336,17989.214658539426,17996.00444881133,168689,136784,65371,66882,18330,10944,0.1335682895507677,0.1652756999972149,17995.75012578714,17997.41047709143,-0.0001917726306386,6.667710225816137e-05,0.0001346603930182,1.0231142249621392,0.5970540098199673,0.1494219947739913,-1
2024-01-01 22:30:00,17996.561741709447,18009.912739695275,17991.914055248326,17992.36881271721,123834,17996.561741709447,18009.912739695275,17991.914055248326,17978.633248797887,123834,85282,52746,58137,6618,13674,0.2477494711468723,0.1706413913825979,17994.6230214305,17996.780269044655,-6.739143913425671e-05,-0.000965280935713,-0.0007634105360053,1.1022068024115572,2.0661831368993653,0.2091954312647351,-1
2024-01-01 22:35:00,17995.12587955827,17997.03658583496,17989.505789580096,17990.692474946853,134474,17995.12587955827,17997.03658583496,17989.505789580096,17966.562548066093,134474,86737,22460,74796,15979,7477,0.2318322154270704,0.1864684470119845,17993.312839269285,17996.01929478243,-9.316937573955464e-05,-0.000671391454776,-0.0013412450306936,3.330186999109528,0.4679266537330246,0.2091503312195274,-1
2024-01-01 22:40:00,17996.289043310426,18008.766229803958,17980.21938844449,17998.963129992157,143066,17996.289043310426,18008.766229803958,17980.21938844449,18003.648880691697,143066,147427,57297,64706,13562,8093,0.2094268239122798,0.2407799268333871,17995.19626951024,17996.387274183646,0.0004597185492898,0.0020641863198029,0.0002603344795863,1.1293086898092397,0.5967408936734995,0.2251033753728334,0
2024-01-01 22:45:00,17996.299276371443,18005.33462994619,17977.714715298807,18002.44417888389,110400,17996.299276371443,18005.33462994619,17977.714715298807,18015.609640605737,110400,74124,74273,78241,10896,13534,0.2420374854763782,0.2336585528288826,17997.61223930146,17997.144387271175,0.0001934027458465,0.0006643519873834,0.0007313152364772,1.053424528428904,1.242107195301028,0.2378480191526304,1
2024-01-01 22:50:00,17995.317767720397,18007.049936983905,17987.215713829846,17992.131228985254,225211,17995.317767720397,18007.049936983905,17987.215713829846,17974.737209265888,225211,120102,54743,24023,16375,12207,0.213900451882082,0.1374883139975939,17995.785235862724,17996.517742485437,-0.0005728638731584,-0.0022687231881248,-0.0009667570505124,0.4388323621284913,0.7454656488549618,0.1756943829398379,-1
2024-01-01 22:55:00,17995.77987119466,17999.140155349556,17977.65765115201,17998.071804712417,110345,17995.77987119466,17999.140155349556,17977.65765115201,17987.547003942454,110345,52196,23216,68750,17026,18484,0.1447594096139059,0.1424626547447202,17996.54742547929,17996.71200026381,0.0003301763227245,0.0007126554634668,-0.0005847737960022,2.9613197794624395,1.0856337366380828,0.143611032179313,0
2024-01-01 23:00:00,17995.978930890233,18010.716405789117,17989.549016865276,17985.54379579722,133896,17995.978930890233,18010.716405789117,17989.549016865276,17993.067044727497,133896,111527,34267,37100,12843,14654,0.1774802979546655,0.1664932714465584,17992.8795489186,17995.31597470549,-0.0006960750602137,0.0003068812431084,0.0004182942153816,1.082674293051624,1.141010667289574,0.1719867847006119,-1
2024-01-01 23:05:00,17995.378714013073,18012.63465556394,17985.849974286197,17992.455625359788,128899,17995.378714013073,18012.63465556394,17985.849974286197,17996.044522959255,128899,146651,29581,56735,14895,14394,0.1292953931631126,0.1577967025657876,17992.738241065665,17994.958431037277,0.0003842991705473,0.0001654791939782,0.0001994668028753,1.9179540921537472,0.9663645518630412,0.14354604786445,0
2024-01-01 23:10:00,17995.448516098066,17999.78331209988,17990.927936141747,17995.293221433712,128229,17995.448516098066,17999.78331209988,17990.927936141747,18024.92430599678,128229,135395,24515,27423,15460,14813,0.170655464897455,0.1999202239103141,17993.58990118835,17995.000279836833,0.0001577103277623,0.0016047850404394,0.0016466019307635,1.1186212522945136,0.9581500646830532,0.1852878444038845,0
2024-01-01 23:15:00,17995.063202501202,17996.977493611605,17982.253681657687,17990.514785416293,105583,17995.063202501202,17996.977493611605,17982.253681657687,18001.27136010455,105583,61345,42076,59218,12063,19468,0.2164083925658371,0.2373608862093908,17992.564862597665,17994.439593034265,-0.0002655381025815,-0.0013122355184793,0.0005979025512364,1.4074056469246126,1.6138605653651663,0.2268846393876139,-1
2024-01-01 23:20:00,17995.176719846455,17995.649491567383,17975.59709754296,17990.49418797251,235969,17995.176719846455,17995.649491567383,17975.59709754296,17998.84843269144,235969,84077,64816,32213,13495,15590,0.1702376356210062,0.2450979004174363,17991.874637722613,17993.946417401545,-1.1449057478740698e-06,-0.0001345975717292,0.0004643699406832,0.4969914835843002,1.1552426824749908,0.2076677680192212,-1
2024-01-01 23:25:00,17995.838850520973,18008.67828052984,17983.768988600106,17992.499952738628,171537,17995.838850520973,18008.67828052984,17983.768988600106,17984.86206573868,171537,116400,29776,55983,16966,16788,0.1629382428108574,0.2049683838295794,17992.083076061288,17993.76560931868,0.0001114902539731,-0.0007770701000714,-0.0004245039333062,1.88013836646964,0.9895084286219498,0.1839533133202184,0
2024-01-01 23:30:00,17997.42486733712,18009.566748058893,17990.26858565485,17998.88583097875,235639,17997.42486733712,18009.566748058893,17990.26858565485,18004.133888942655,235639,62055,74091,76977,6348,19841,0.1973962439263405,0.2289606961821412,17994.35066103378,17994.40563702619,0.0003549188971458,0.0010715580210476,0.000291576823876,1.0389520994452768,3.125551354757404,0.2131784700542408,0
2024-01-01 23:35:00,17996.187051838293,18007.121000092575,17983.23070291848,17995.25040674626,174807,17996.187051838293,18007.121000092575,17983.23070291848,18010.204543371015,174807,135283,41947,53158,10556,11227,0.2333865887698563,0.1882762860300036,17994.650576271277,17994.5112332412,-0.0002019805151622,0.0003371811421646,0.0008310046421553,1.2672658354590316,1.0635657446002271,0.2108314373999299,0
2024-01-01 23:40:00,17998.32008521295,18002.959027135268,17995.86167164364,17987.128929046325,229648,17998.32008521295,18002.959027135268,17995.86167164364,17985.485021395594,229648,94484,22963,48460,19773,18280,0.1261858150309946,0.1470825030918051,17992.143360529626,17993.58844521684,-0.0004513122916529,-0.0013725286637302,-9.139355464760978e-05,2.11035143491704,0.9244929954989126,0.1366341590613998,-1
2024-01-01 23:45:00,17996.36799741343,18004.186117331537,17978.59481580812,17985.764496650252,212652,17996.36799741343,18004.186117331537,17978.59481580812,17984.59235091288,212652,127514,73681,79043,10289,8535,0.1701111565109656,0.188209493572152,17990.017072569837,17992.610451646015,-7.585604136461921e-05,-4.963282789716139e-05,-6.517074865456907e-05,1.0727731708310149,0.8295266789775488,0.1791603250415588,-1
2024-01-01 23:50:00,17996.21621231839,18008.105739022114,17986.154533302793,17993.181886429105,244401,17996.21621231839,18008.105739022114,17986.154533302793,17994.595421695176,244401,140135,26786,72189,7422,16069,0.1405712964359841,0.1921607381868946,17991.072010522927,17992.6818809939,0.0004124033637955,0.0005562022528571,7.855949409018435e-05,2.695027253042634,2.1650498517919696,0.1663660173114393,0
2024-01-01 23:55:00,17996.804529524878,18006.73986670206,17987.817534684084,17999.092962455146,171792,17996.804529524878,18006.73986670206,17987.817534684084,17992.447975640425,171792,85771,33866,51017,8628,12004,0.210396052595143,0.2165194833477623,17993.745661167002,17993.483266176554,0.000328517549778,-0.0001193383904681,-0.0003691845377198,1.5064371345892635,1.391284191006027,0.2134577679714526,1
2024-01-02 00:00:00,17997.08552139261,18016.84123179691,17985.36822562354,17983.347997178986,231300,17997.08552139261,18016.84123179691,17985.36822562354,17986.037632320218,231300,107654,58968,53000,7428,15582,0.1337441928560475,0.1485847886619553,17990.279773170998,17992.216357551857,-0.0008747643733494,-0.0003562796640504,0.0001495625365006,0.8987925654592321,2.0977382875605817,0.1411644907590014,-1
2024-01-02 00:05:00,17996.462821872792,17999.191616923927,17983.967144617003,17993.964170992032,137052,17996.462821872792,17999.191616923927,17983.967144617003,17996.40389237479,137052,96540,52305,46502,8033,16543,0.2064250086154317,0.1678803496712751,17991.50790577801,17992.434834231877,0.0005903335582846,0.0005763504039346,0.0001355855418835,0.8890545836918077,2.059380057263787,0.1871526791433534,0
2024-01-02 00:10:00,17996.254699622434,18010.157590703384,17994.819183497904,17993.623460339848,288841,17996.254699622434,18010.157590703384,17994.819183497904,18008.423324471656,288841,133151,37360,50990,11157,7913,0.1572035132037279,0.1673235709978936,17992.213090631958,17992.583412495373,-1.8934718828300667e-05,0.000667879659111,0.0008225060485693,1.36482869379015,0.7092408353500045,0.1622635421008107,-1
2024-01-02 00:15:00,17995.761698687773,18003.84807404986,17982.109354263306,18002.703387578815,146032,17995.761698687773,18003.84807404986,17982.109354263306,18000.809463153706,146032,79377,60113,39515,13860,14381,0.1458591857858392,0.2447271474463514,17995.70985628091,17993.848409380804,0.0005046191646156,-0.0004227944435093,-0.0001052022234846,0.6573453329562657,1.0375901875901876,0.1952931666160953,1
2024-01-02 00:20:00,17995.17233393083,18003.736326229344,17990.333700324518,17993.247224872266,133686,17995.17233393083,18003.736326229344,17990.333700324518,17999.9945103329,133686,145567,52813,49991,13691,7340,0.2417258325172481,0.1777128448424734,17994.888979144696,17993.773261317237,-0.0005252634842094,-4.527312077118317e-05,0.0003749898712728,0.9465661863556322,0.5361186180702652,0.2097193386798607,0
2024-01-02 00:25:00,17996.02193602785,18010.373891341012,17981.74288337772,17997.936880951554,176981,17996.02193602785,18010.373891341012,17981.74288337772,17996.341228131634,176981,99573,21193,27634,12813,16772,0.1224081949769742,0.218162215748759,17995.90494641365,17994.293713771527,0.0002606342268673,-0.0002029601841917,-8.865754061006563e-05,1.3039211060255744,1.3089830640755482,0.1702852053628666,1
2024-01-02 00:30:00,17996.378951513816,18010.227674540303,17979.92825562613,17997.085237214254,198802,17996.378951513816,18010.227674540303,17979.92825562613,18003.482831632078,198802,92733,24512,31498,6414,14795,0.1769110453456439,0.217605479578677,17996.29837668052,17994.642654201867,-4.7318964553122456e-05,0.0003968364130193,0.0003554794753427,1.285003263707572,2.3066729030246336,0.1972582624621604,0
2024-01-02 00:35:00,17995.686041918554,18015.5111617926,17979.606871767504,17985.03320951952,294333,17995.686041918554,18015.5111617926,17979.606871767504,17982.5326249616,294333,61760,74095,30916,18860,16489,0.1228115090200331,0.1545207440244213,17992.543320960187,17993.441473616575,-0.0006696655339395,-0.0011636752103135,-0.0001390369719525,0.4172481274040083,0.8742841993637328,0.1386661265222272,-1
2024-01-02 00:40:00,17996.58564179399,17999.153527583072,17985.535622445834,18000.42667787715,233881,17996.58564179399,17999.153527583072,17985.535622445834,18006.1614077466,233881,149250,42666,49377,11708,10289,0.1828670962535628,0.1943430596183251,17995.171106599177,17994.314624149145,0.0008559043610485,0.0013139852587948,0.0003185885519313,1.157291520180003,0.8788008199521694,0.1886050779359439,1
2024-01-02 00:45:00,17996.892941314865,17998.97513430255,17986.48954346865,17997.969923842145,272857,17996.892941314865,17998.97513430255,17986.48954346865,18005.25228213303,272857,75762,36630,53001,13721,5597,0.1851361591132743,0.2362593761314242,17996.104045680167,17994.77153661077,-0.0001364831000379,-5.048969588694607e-05,0.0004046210945846,1.4469287469287468,0.4079148750091101,0.2106977676223492,0
2024-01-02 00:50:00,17997.705803433706,18012.19257977628,17994.848284206917,18000.24714663208,267619,17997.705803433706,18012.19257977628,17994.848284206917,17989.5805853015,267619,100986,72371,21391,19294,13836,0.1618161212813171,0.1817757035294034,17997.485079330807,17995.45598786343,0.0001265266471479,-0.0008703958481649,-0.000592578604265,0.2955741940832654,0.7171141287446875,0.1717959124053602,1
2024-01-02 00:55:00,17998.335432275628,18009.903170615755,17982.828509267565,18017.96662080781,142818,17998.335432275628,18009.903170615755,17982.828509267565,18028.99037501452,142818,84332,28983,63852,11635,17735,0.137181031078253,0.242865275954531,18004.312259823142,17998.26981698148,0.0009844017157867,0.0021907008629882,0.0006118201037167,2.2030845668150296,1.5242801890846585,0.1900231535163919,1
2024-01-02 01:00:00,17997.506437264707,18002.989650595904,17992.078249655773,17987.085872567215,200422,17997.506437264707,18002.989650595904,17992.078249655773,17985.421098697734,200422,90100,20636,62215,8621,12145,0.1689303799054818,0.147879569812141,17998.570130737833,17996.871823929694,-0.0017138864162913,-0.0024166231946722,-9.255384008701518e-05,3.014876914130645,1.408769284305765,0.1584049748588114,0
2024-01-02 01:05:00,17996.94625622451,17998.53464360429,17987.01234776815,18005.569739473314,171927,17996.94625622451,17998.53464360429,17987.01234776815,18000.871772527054,171927,54944,23775,34184,16648,7902,0.2073941821912335,0.129640683750624,18000.90333364966,17997.959063372648,0.0010276187614297,0.0008590665597725,-0.0002609174280089,1.4378128286014722,0.4746516098029793,0.1685174329709287,1
2024-01-02 01:10:00,17997.693549829633,17999.40671482156,17992.008067971085,17996.256312232632,296753,17997.693549829633,17999.40671482156,17992.008067971085,17989.156231115932,296753,98825,22421,47114,10315,11645,0.2217114551237796,0.2358890035088174,17999.354326510653,17997.746219480145,-0.0005172525710344,-0.0006508318907644,-0.0003945310065334,2.1013335712055663,1.128938439166263,0.2288002293162985,0
2024-01-02 01:15:00,17998.303920095066,18016.18773758835,17995.627352835072,17999.74056461708,179465,17998.303920095066,18016.18773758835,17995.627352835072,18002.722567398065,179465,63877,33025,31882,5754,13955,0.1889975783104585,0.2301985557350881,17999.48307254613,17997.995512622263,0.000193609844403,0.0007541396665768,0.0001656692089688,0.9653898561695684,2.4252693778241223,0.2095980670227732,1
2024-01-02 01:20:00,17998.2830185011,18002.120364995477,17985.691864563265,17998.055457274593,213221,17998.2830185011,18002.120364995477,17985.691864563265,17998.00924038556,213221,79990,29280,67606,7347,12694,0.1966784712771682,0.2490366838713998,17999.007200788954,17998.003005703806,-9.361842391220064e-05,-0.0002618119006644,-2.5678823550268764e-06,2.308948087431694,1.7277800462773922,0.2228575775742839,0
2024-01-02 01:25:00,17998.40034588441,18004.86777712672,17997.31370518795,17996.27916421742,137333,17998.40034588441,18004.86777712672,17997.31370518795,17999.987236072837,137333,149612,56951,37273,18102,9830,0.1460801282462048,0.2083211534546153,17998.09785526511,17997.787525518008,-9.869360950631734e-05,0.0001099008040754,0.0002060465844956,0.6544748994749873,0.5430339189039886,0.17720064085041,0
2024-01-02 01:30:00,17999.678010780197,18004.211138824736,17984.705106097674,17996.828846139004,226457,17999.678010780197,18004.211138824736,17984.705106097674,18000.73105398219,226457,105283,31351,60670,19882,12546,0.1573529433195944,0.2417694304667294,17997.674852223077,17997.667690595634,3.0544198418303026e-05,4.132324648886687e-05,0.0002168275242569,1.9351854805269368,0.6310230359118801,0.1995611868931619,1
