datetime,open,high,low,close,volume
2024-01-02 00:15:00,17995.761698687773,18003.84807404986,17982.109354263306,18002.703387578815,146032
2024-01-02 00:20:00,17995.17233393083,18003.736326229344,17990.333700324518,17993.247224872266,133686
2024-01-02 00:25:00,17996.02193602785,18010.373891341012,17981.74288337772,17997.936880951554,176981
2024-01-02 00:30:00,17996.378951513816,18010.227674540303,17979.92825562613,17997.085237214254,198802
2024-01-02 00:35:00,17995.686041918554,18015.511161792598,17979.606871767504,17985.03320951952,294333
2024-01-02 00:40:00,17996.58564179399,17999.153527583072,17985.535622445834,18000.42667787715,233881
2024-01-02 00:45:00,17996.892941314865,17998.97513430255,17986.48954346865,17997.969923842145,272857
2024-01-02 00:50:00,17997.705803433706,18012.19257977628,17994.848284206917,18000.24714663208,267619
2024-01-02 00:55:00,17998.335432275628,18009.903170615755,17982.828509267565,18017.96662080781,142818
2024-01-02 01:00:00,17997.506437264707,18002.989650595904,17992.078249655773,17987.085872567215,200422
2024-01-02 01:05:00,17996.94625622451,17998.53464360429,17987.01234776815,18005.569739473314,171927
2024-01-02 01:10:00,17997.693549829633,17999.40671482156,17992.008067971085,17996.256312232632,296753
2024-01-02 01:15:00,17998.303920095066,18016.18773758835,17995.627352835072,17999.74056461708,179465
2024-01-02 01:20:00,17998.2830185011,18002.120364995477,17985.691864563265,17998.055457274593,213221
2024-01-02 01:25:00,17998.40034588441,18004.86777712672,17997.31370518795,17996.27916421742,137333
2024-01-02 01:30:00,17999.678010780197,18004.211138824736,17984.705106097674,17996.828846139004,226457
2024-01-02 01:35:00,17999.08643939136,18006.186365508,17992.734703486138,18000.733983069225,116576
2024-01-02 01:40:00,17999.633536772533,18001.022013627455,17999.630842912444,17992.047668289175,219875
2024-01-02 01:45:00,17999.431344120097,18009.812539938262,17989.208761335354,18003.184239957707,139405
2024-01-02 01:50:00,17999.21366291687,18000.565914188715,17998.27662474632,17997.132690892446,194000
2024-01-02 01:55:00,18000.31243976886,18016.319569925305,17994.78904861244,17994.662093073657,131601
2024-01-02 02:00:00,18001.137856117846,18005.812097756054,17986.99832636873,17998.887791827867,167946
2024-01-02 02:05:00,18001.95136575385,18012.751604045938,18000.69757332141,18008.23711183816,298428
2024-01-02 02:10:00,18003.256844561,18020.858426312232,17986.47007471388,18000.58016912592,152116
2024-01-02 02:15:00,18003.277848402635,18016.295395783578,18003.20144994946,18005.070116493684,204186
2024-01-02 02:20:00,18003.95980137393,18014.618957104958,17999.02332398989,18000.305019995354,162894
2024-01-02 02:25:00,18003.649534617336,18010.136209679644,17988.831453494295,18007.439143866955,265707
2024-01-02 02:30:00,18003.973700969826,18010.63373923099,17997.64829797524,18007.401239663777,107465
2024-01-02 02:35:00,18003.843557915457,18017.233297019422,18001.805710154138,18013.08660208194,156754
2024-01-02 02:40:00,18003.94055388045,18023.82334110487,17996.73587550444,18003.062734152954,192850
2024-01-02 02:45:00,18004.535710905886,18017.772494702873,17999.127845178195,18007.878984929677,209765
2024-01-02 02:50:00,18003.717490222654,18014.873158570055,17986.863252179442,18004.20782792035,192691
2024-01-02 02:55:00,18005.809877498337,18020.422887703124,17999.542919146636,18012.28923640765,138871
2024-01-02 03:00:00,18004.803860116837,18014.10797236251,17989.025210681317,18001.209698178794,293946
2024-01-02 03:05:00,18003.58967150405,18004.792518356066,17985.752228607835,18007.314698068436,129511
2024-01-02 03:10:00,18004.74778237755,18015.99371869511,17996.07143398602,18003.77429589697,180960
2024-01-02 03:15:00,18005.539445071514,18024.691950761622,17987.340582194425,18005.21850418597,279893
2024-01-02 03:20:00,18006.163564888568,18009.66962373572,17998.617203809303,18006.622327310808,165776
2024-01-02 03:25:00,18006.79191039783,18020.592008214244,17987.510342068028,18008.053112379963,144462
2024-01-02 03:30:00,18006.779663624984,18010.798337398166,18004.993873134474,18006.198518409376,292454
2024-01-02 03:35:00,18005.882409253496,18016.598962942957,17992.142023923432,18006.95597516935,132574
2024-01-02 03:40:00,18005.958213811693,18007.891742804626,17996.081933002555,18013.848804099503,202072
2024-01-02 03:45:00,18005.28105210018,18014.288470825344,17997.528075991067,18010.20830052826,272982
2024-01-02 03:50:00,18006.256171833596,18021.379438411503,17993.601934258626,18010.601944796083,256258
2024-01-02 03:55:00,18006.109114452094,18013.060544936874,17992.031972619407,18003.831416821973,253885
2024-01-02 04:00:00,18005.283617255303,18018.581851745046,18005.196351862298,18000.83741311416,178282
2024-01-02 04:05:00,18004.96223141365,18020.871230629444,18001.623169638708,18009.73873420484,209779
2024-01-02 04:10:00,18005.375162867924,18023.918719257512,17991.114241855237,18009.755396830573,118557
2024-01-02 04:15:00,18004.811438315122,18009.50427995223,17991.483730043557,18012.174791693877,259132
2024-01-02 04:20:00,18003.989217919556,18011.975536235743,17984.668267816982,18000.96931478971,289938
2024-01-02 04:25:00,18004.232905131048,18007.281225397655,17989.012149326034,18003.085161854247,172104
2024-01-02 04:30:00,18004.477871702155,18024.327541745322,17985.46241754753,17996.280450889528,237152
2024-01-02 04:35:00,18003.970928526785,18022.510947885272,17989.920118496088,18002.00857299648,244926
2024-01-02 04:40:00,18003.499890221166,18014.299032826777,17997.538846048377,18008.482742774064,222013
2024-01-02 04:45:00,18003.731940158523,18020.57260604605,18001.624641713504,18001.399463262384,298767
2024-01-02 04:50:00,18002.283855817026,18012.703015362466,17986.647378550126,18005.48625479303,258097
2024-01-02 04:55:00,18000.87639204265,18013.348105802706,17987.993407613132,17999.92387651266,284054
2024-01-02 05:00:00,18000.157947821397,18001.940436463716,17999.19422757353,18001.778232962504,141081
2024-01-02 05:05:00,17999.944500669684,18015.049909079622,17992.743491351666,17994.206043720606,235440
2024-01-02 05:10:00,18000.255408235284,18002.80967790799,17981.119411925596,18000.681455483453,219181
2024-01-02 05:15:00,18001.730764452233,18018.252117057284,17991.72274153803,17986.775084597728,127094
2024-01-02 05:20:00,18002.588424075435,18018.228985828842,17993.93384135504,18001.653943284626,277112
2024-01-02 05:25:00,18002.42848554547,18016.60337950033,17993.274493442284,17994.276119326896,166766
2024-01-02 05:30:00,18002.40946933757,18003.132676948066,17998.231814857467,18008.439441920305,183053
2024-01-02 05:35:00,18001.40693997293,18007.46950709184,17994.032796555635,18005.293976736753,255063
2024-01-02 05:40:00,18001.38842683694,18006.650678235157,17993.992161717197,18003.72178174677,101301
2024-01-02 05:45:00,18001.09976819802,18008.30249634745,18000.05266779427,18008.704799333816,259682
2024-01-02 05:50:00,18001.422486758358,18003.175341693634,17986.071134187998,17996.677904154232,181463
2024-01-02 05:55:00,18000.595255814806,18019.334412275428,17992.265167176727,18009.332071804383,265750
2024-01-02 06:00:00,18001.114602329046,18012.190647143292,17984.671004592718,18005.77556015035,124466
2024-01-02 06:05:00,18002.64734124205,18008.75782745521,17985.64038121965,18001.464564805956,271947
2024-01-02 06:10:00,18002.53858109359,18010.47821143508,17998.298699999617,18008.216681829505,126081
2024-01-02 06:15:00,18002.94029281569,18011.884343625785,17989.793223172288,17997.40882525363,124354
2024-01-02 06:20:00,18003.6304368074,18015.642323474614,17994.184800724142,17999.507865999763,193297
2024-01-02 06:25:00,18003.229216335516,18013.542804889446,17985.626081577087,18000.186267719317,118300
2024-01-02 06:30:00,18003.453308817327,18021.841148281615,17999.138495233798,18000.808420277008,164384
2024-01-02 06:35:00,18003.465901218107,18013.405170876224,17989.909637211906,17998.183113004307,195027
2024-01-02 06:40:00,18003.563577316658,18023.406737613124,17991.408534871603,18009.678992652134,221684
2024-01-02 06:45:00,18002.7905675328,18019.8190666877,17996.884537981365,18001.49629553095,160892
2024-01-02 06:50:00,18002.81507770706,18006.985287994205,18000.083059634035,18004.577602548845,135525
2024-01-02 06:55:00,18003.313075998307,18021.924980291184,17990.28028078876,18000.46131916624,257604
2024-01-02 07:00:00,18004.7642196061,18007.091547563807,17989.992270443454,17995.661203103355,106464
2024-01-02 07:05:00,18005.723490432185,18022.07248460201,17999.41094355692,18007.07377722414,116562
2024-01-02 07:10:00,18007.876672889695,18015.489138759225,17994.98002080925,17998.315398012597,207392
2024-01-02 07:15:00,18007.109325326808,18024.668811735708,17999.206707174577,18006.766155096382,155514
2024-01-02 07:20:00,18007.98164596353,18025.342779765677,17993.717508297876,18001.140070769365,213428
2024-01-02 07:25:00,18008.164987969267,18024.28349597162,18004.180682471386,18018.10136796542,212564
2024-01-02 07:30:00,18010.354790902486,18026.155399628627,17992.55049084976,18014.91160451336,208047
2024-01-02 07:35:00,18009.54649261713,18015.64007539909,18003.798300687817,18010.075261573485,132634
2024-01-02 07:40:00,18008.70677077495,18010.325156435974,18001.351051019825,18015.02530416322,100060
2024-01-02 07:45:00,18008.107378129505,18016.16698170481,18006.945539087897,18003.875798242178,109269
2024-01-02 07:50:00,18005.983482405198,18009.453972704927,18003.753238158773,18008.700879298547,294215
2024-01-02 07:55:00,18005.457727383517,18019.356749161565,17995.14048932927,18006.45677955211,123065
2024-01-02 08:00:00,18004.698594721962,18011.620589252718,17999.3467411874,18006.01869512863,102895
2024-01-02 08:05:00,18004.84898850844,18024.361192525637,17988.139383993595,18011.21075600897,180859
2024-01-02 08:10:00,18005.190744484215,18018.010186031122,18004.896876711115,18008.853204998115,243424
2024-01-02 08:15:00,18007.06691532343,18023.51652659612,17999.485034349993,18008.510533637556,280809
2024-01-02 08:20:00,18008.017339161615,18010.66783261645,18001.270428226235,17999.742901980473,204127
2024-01-02 08:25:00,18007.440435505956,18024.680725151407,18007.053882887605,18002.640204029558,196426
2024-01-02 08:30:00,18006.542020834608,18024.997164644876,18004.054652854596,18005.928476166628,263088
2024-01-02 08:35:00,18007.033940006113,18016.775178382493,17998.76108650774,18007.500801877497,292376
2024-01-02 08:40:00,18005.71370679909,18017.838765554112,17995.856415110142,18000.062688175723,111962
2024-01-02 08:45:00,18007.545165564945,18022.841361583003,17999.459370619847,18019.603548942836,133302
2024-01-02 08:50:00,18008.724605685667,18012.221378230875,17998.105852117427,18016.306575961935,185382
2024-01-02 08:55:00,18008.25543003356,18018.30675156283,17996.352796535448,18011.266021635525,104011
2024-01-02 09:00:00,18006.54229550447,18014.515556059916,18006.343819081914,18006.902479810888,229716
2024-01-02 09:05:00,18007.896167878636,18010.82364772188,17998.614264689568,18006.83512302913,119782
2024-01-02 09:10:00,18007.781628033386,18015.132316479216,17988.511643215636,18003.022035733276,298763
2024-01-02 09:15:00,18009.01944434536,18010.382890533067,17998.638798742766,18009.406846937953,220654
2024-01-02 09:20:00,18007.425016686564,18007.941254825553,17993.874171337386,18008.71377938728,270797
2024-01-02 09:25:00,18006.82564166361,18009.528967446706,18000.588364505275,18000.6168387862,109196
2024-01-02 09:30:00,18006.830885363328,18026.09318759511,17991.35105780027,18008.501767449554,143459
2024-01-02 09:35:00,18006.877865957093,18017.868456674994,17991.41943631957,18006.10157071297,187245
2024-01-02 09:40:00,18006.427800485613,18025.74424370868,17996.00187953253,17996.888762696228,178863
2024-01-02 09:45:00,18007.05065041796,18015.700607984563,17987.530373952377,18002.748725364065,223206
2024-01-02 09:50:00,18005.98302998858,18012.219352650285,18003.472025693325,18003.91500232147,201010
2024-01-02 09:55:00,18005.840650503556,18015.96348776036,18005.501697205764,18015.279088790256,132769
2024-01-02 10:00:00,18005.96094613527,18014.75117990793,17990.55778190013,18008.74371175794,207529
2024-01-02 10:05:00,18006.47538496933,18008.588678654563,17990.332274222033,17999.79797712383,124700
2024-01-02 10:10:00,18007.186999847418,18020.003526141223,18004.782855265006,18009.617181294507,105269
2024-01-02 10:15:00,18006.062357755578,18010.383121405768,18000.750701096407,17998.325837810888,221631
2024-01-02 10:20:00,18004.528243584842,18016.9200026828,18004.17719631751,18009.941698854276,143880
2024-01-02 10:25:00,18005.805920406743,18018.809942254706,17999.939748191133,18003.450297147654,214003
2024-01-02 10:30:00,18006.138234418722,18009.178731481294,17990.675396940347,18005.670053475027,239392
2024-01-02 10:35:00,18005.389747882164,18006.61674042438,17995.03053732791,18012.018731119875,149589
2024-01-02 10:40:00,18006.940899857687,18022.556131579055,17999.97898799432,18000.505082014766,135897
2024-01-02 10:45:00,18007.05657449198,18016.252582967365,17999.621788593853,18000.070983566417,289637
2024-01-02 10:50:00,18008.235871676043,18009.39914758615,18008.208799161734,18005.31787504431,262002
2024-01-02 10:55:00,18008.303390157453,18028.200716500847,18002.307379606147,18013.49528441255,288305
2024-01-02 11:00:00,18010.364138082336,18011.519749302264,17997.434963249576,18002.767407704952,114380
2024-01-02 11:05:00,18012.11947892478,18026.02018350195,17992.635590048452,17997.958700934225,170934
2024-01-02 11:10:00,18011.8705147763,18031.54409328157,17994.92929823662,18009.614720484253,155830
2024-01-02 11:15:00,18012.842085727254,18017.62568781157,18012.370186434342,18015.60078972681,105529
2024-01-02 11:20:00,18013.48746167684,18016.332449050584,17995.516249583343,18019.488770425534,194598
2024-01-02 11:25:00,18014.85609323437,18017.28379202282,17999.1921249684,18012.540286423944,182987
2024-01-02 11:30:00,18013.891169773793,18019.956672725144,17998.283647302374,18011.83403673821,149178
2024-01-02 11:35:00,18014.57722123379,18016.598137454002,18005.417306053718,18020.34672490507,238009
2024-01-02 11:40:00,18015.635645720642,18029.478872554526,18007.675539861553,18006.286937222165,221952
2024-01-02 11:45:00,18013.876906234218,18015.122742196818,18007.818591657553,18011.934302358302,139886
2024-01-02 11:50:00,18012.693647721553,18022.882090284547,18011.379750542466,18013.64576717118,149699
2024-01-02 11:55:00,18010.65441554379,18030.588352620853,18006.089708273917,18012.900509150215,176396
2024-01-02 12:00:00,18010.385008709345,18026.664414099465,18005.452936009784,18007.83597524339,190678
2024-01-02 12:05:00,18011.102550965144,18023.406939729764,18001.421009570942,18011.274756023675,125279
2024-01-02 12:10:00,18012.604908017238,18018.72998043297,17997.656019885304,18000.163271250174,269178
2024-01-02 12:15:00,18012.679002797657,18025.156919523488,18003.2028062297,18009.387760735986,210776
2024-01-02 12:20:00,18014.30761834323,18024.848447621465,18013.15072935429,18016.575161906003,201444
2024-01-02 12:25:00,18012.927516885014,18021.44918456282,17993.77172086525,18008.01604671374,206300
2024-01-02 12:30:00,18011.22413444566,18013.838341980463,17992.369648063777,18011.519055553606,213793
2024-01-02 12:35:00,18011.168586746764,18028.900671051575,17995.464795883796,18013.402949250776,216278
2024-01-02 12:40:00,18011.552652195704,18020.54834517213,17991.72609416442,18009.839906191413,271616
2024-01-02 12:45:00,18011.51995744761,18015.412407684027,18000.630310791606,18012.372276302594,203247
2024-01-02 12:50:00,18009.45251534757,18016.807702365117,17990.197148342504,18004.638852521148,108997
2024-01-02 12:55:00,18009.363395308057,18017.645990358636,18007.851294495722,18008.330338909578,206102
2024-01-02 13:00:00,18008.058925807552,18024.60968371889,18000.745310842325,18011.110006655497,185711
2024-01-02 13:05:00,18008.72859835638,18023.40088596761,18004.220972996245,18009.513463161224,216045
2024-01-02 13:10:00,18009.095196602477,18024.481294475303,18005.178534919793,18006.162540254656,140860
2024-01-02 13:15:00,18008.15531681615,18008.375942104725,18005.3392578383,18009.276398837606,103225
2024-01-02 13:20:00,18007.641449898812,18015.96452986241,17995.193177067493,18011.214498851994,210114
2024-01-02 13:25:00,18006.582236376926,18016.209119409632,17990.95579926198,17996.33252998404,290542
2024-01-02 13:30:00,18006.51955727965,18006.90340281611,17994.953589291243,18012.31492760443,213218
2024-01-02 13:35:00,18007.474699600152,18012.670963775054,18004.535445408386,18005.793425906748,200764
2024-01-02 13:40:00,18006.488973553816,18021.69477001626,17990.266498155146,18008.616423220017,207041
2024-01-02 13:45:00,18006.993020069334,18009.735214183915,17994.27392592606,18012.97925468756,212224
2024-01-02 13:50:00,18006.462762450963,18017.168965080014,17998.69944832842,17999.60439396481,163656
2024-01-02 13:55:00,18005.6698896187,18009.973927059047,17992.18728370798,18002.122684606562,282952
2024-01-02 14:00:00,18005.562859258745,18005.805274751623,18000.36475967389,18004.120115779366,292150
2024-01-02 14:05:00,18004.527616936328,18009.35164608832,17997.623772766445,18000.608849330707,176290
2024-01-02 14:10:00,18003.97396763098,18023.49144272918,17985.624250768342,18012.648650510164,156633
2024-01-02 14:15:00,18002.77608973839,18018.80683197605,17996.96599962496,17998.492229269254,126655
2024-01-02 14:20:00,18004.740814871308,18023.932347757727,17995.341049508148,18001.963080973874,221118
2024-01-02 14:25:00,18004.776078423278,18014.533159301805,17986.97325567536,18005.798023581294,274673
2024-01-02 14:30:00,18004.076352915286,18006.271076888836,17989.921925909937,17998.065605284904,103114
2024-01-02 14:35:00,18004.29033282602,18015.249522605496,18003.04626830273,18002.31192926724,126502
2024-01-02 14:40:00,18004.178004776328,18013.265551467528,18001.231943890747,18005.76527108258,149768
2024-01-02 14:45:00,18003.957035176794,18020.844176831586,18003.800203361356,18002.29273315488,148128
2024-01-02 14:50:00,18004.57120187684,18006.532853492525,17991.952766072256,18004.10426758234,251100
2024-01-02 14:55:00,18005.328709586887,18015.093532327322,17996.37524107868,18002.682049024646,286637
2024-01-02 15:00:00,18004.798208439275,18007.799181733153,18002.11271142123,17997.225856893372,183123
2024-01-02 15:05:00,18004.222390198633,18010.715908736434,17985.063707777495,18005.83035625533,208255
2024-01-02 15:10:00,18003.94733850148,18018.694480049235,17993.354144022567,18012.722003859715,266405
2024-01-02 15:15:00,18001.645417336746,18011.165779924122,17996.807551454487,18001.737425490664,103174
2024-01-02 15:20:00,18000.130226274545,18007.64799197746,17990.11815485145,18001.256546860783,217769
2024-01-02 15:25:00,18001.49710054199,18009.38662611339,17987.90469388729,18004.960714317574,135398
2024-01-02 15:30:00,18003.142068255493,18012.33100362361,18001.617283896023,17996.795415772758,267001
2024-01-02 15:35:00,18002.893032215936,18018.593363092677,17997.398955914978,18011.405605506585,235393
2024-01-02 15:40:00,18003.469589178992,18021.3112829578,17987.33027936131,18004.481233161107,223549
2024-01-02 15:45:00,18003.780839333536,18022.887533063615,17994.587541925484,18011.940123828983,286493
2024-01-02 15:50:00,18006.85972014199,18022.597787867096,17995.928177301346,18003.19455516437,172635
2024-01-02 15:55:00,18007.979295053425,18014.287432968384,17999.322975009236,18017.069604666212,123760
2024-01-02 16:00:00,18007.851377461942,18021.614071583674,18006.973378609084,18011.727154932116,242432
2024-01-02 16:05:00,18006.895837021344,18015.64789950245,18003.58084142494,18009.661037450605,241385
2024-01-02 16:10:00,18005.289390701084,18010.382803142005,17996.378557926248,18006.45951297285,230674
2024-01-02 16:15:00,18005.492854336953,18022.310285925472,18001.309145028794,18004.25021124658,236873
2024-01-02 16:20:00,18004.73650359167,18005.505030570916,18003.736923018478,18010.73916188404,114130
2024-01-02 16:25:00,18003.31424988207,18021.34948972478,17986.441256601036,18004.01604923131,245343
2024-01-02 16:30:00,18002.66767699783,18011.897226290323,17983.04382641455,17992.832328479893,247147
2024-01-02 16:35:00,18001.586128994215,18014.33015853038,17985.72327151428,17996.00019668568,207215
2024-01-02 16:40:00,18003.273270629288,18016.460349073404,17986.197572195193,18002.344041868324,250056
2024-01-02 16:45:00,18004.154910386234,18022.057265200365,17999.315367779895,18005.704905302064,188095
2024-01-02 16:50:00,18004.146937744918,18016.88033138826,17984.934398234655,18003.863995300417,160942
2024-01-02 16:55:00,18005.62688188381,18017.90555357901,18001.68836779474,18011.72173583278,243933
2024-01-02 17:00:00,18005.70425019146,18007.03729100267,17986.67565398422,17995.948740871267,198970
2024-01-02 17:05:00,18004.84296599013,18015.211126429036,17984.946580110813,18005.560905672657,182203
2024-01-02 17:10:00,18006.366090067397,18009.369470083737,17992.131633952475,17997.276193940463,292319
2024-01-02 17:15:00,18006.905000111085,18021.653675485515,17987.28212547525,18010.703561588507,252049
2024-01-02 17:20:00,18005.867753956758,18016.11219237301,17994.476958365416,18005.39546038455,281689
2024-01-02 17:25:00,18005.67741527867,18019.281970862838,18000.48657961515,18007.77546513879,288545
2024-01-02 17:30:00,18004.801797025288,18005.635255037334,17996.061879311976,18000.482382222337,188177
2024-01-02 17:35:00,18003.418997294324,18005.11483761524,17991.547778586748,18009.816321952614,172902
2024-01-02 17:40:00,18004.345174841856,18018.67164260311,18002.883543601314,18009.55379816215,192172
2024-01-02 17:45:00,18006.254591482324,18007.696278202297,17993.807726189978,18009.172312997383,246702
2024-01-02 17:50:00,18004.856023908505,18006.28115846381,17985.23246717326,18004.208437674188,120056
2024-01-02 17:55:00,18005.4189931452,18005.661162649896,18001.616840149523,18008.318279571675,238454
2024-01-02 18:00:00,18004.768350576076,18023.898378542064,17988.916448250307,18001.23388773614,155739
2024-01-02 18:05:00,18004.28122519231,18019.03139238149,17986.12324931672,18008.559003487415,181685
2024-01-02 18:10:00,18003.68883126807,18010.75385943811,17984.814799411666,18011.93623573969,148639
2024-01-02 18:15:00,18002.824840498393,18008.755552124145,17983.622128410283,18008.17789329829,290910
2024-01-02 18:20:00,18002.873362126338,18009.867426721255,17992.444169351907,17999.2253497773,277113
2024-01-02 18:25:00,18002.042412009927,18017.53548263355,17982.4962538501,18003.849498596293,100992
2024-01-02 18:30:00,18002.312868835706,18015.540281057114,17987.166664693017,17995.84716111691,172394
2024-01-02 18:35:00,18002.262630726258,18005.966542083606,17999.02920200152,18005.124582282137,167657
2024-01-02 18:40:00,18002.02368267939,18005.505869386074,17992.48568055003,18004.276699743703,127160
2024-01-02 18:45:00,18001.116119017348,18003.084032011615,17986.749495509906,17991.76703731969,145156
2024-01-02 18:50:00,18000.53934768678,18013.745402080807,17995.5925413704,17994.730428467217,282447
2024-01-02 18:55:00,18001.294738912606,18016.58219215704,17988.48243524163,17999.879044428886,186442
2024-01-02 19:00:00,18001.79565610023,18007.096584666728,17988.463646519296,18000.291357364524,250644
2024-01-02 19:05:00,18000.81810085543,18001.23700007605,17997.56410597926,17994.770716178336,217925
2024-01-02 19:10:00,18000.91743316086,18002.560866510386,17989.615726911805,18002.86232680762,104136
2024-01-02 19:15:00,18001.668820284234,18021.026020981135,17986.236282064663,18002.926188328936,161868
2024-01-02 19:20:00,17999.999415003113,18005.908310552662,17990.021501712392,17999.02806934322,182263
2024-01-02 19:25:00,18000.542775195492,18015.927238152253,18000.30071285997,17996.7638176947,132167
2024-01-02 19:30:00,17999.880151436544,18012.37342281363,17999.699382054958,18005.123687068626,210957
2024-01-02 19:35:00,18000.450750105138,18008.089542898197,17993.31016322574,18008.72778567058,115479
2024-01-02 19:40:00,17999.687490948596,18003.801236192507,17981.16360957996,17997.269683529365,219392
2024-01-02 19:45:00,17997.882608847933,18000.31033721112,17993.30907325586,17994.82177426216,262448
2024-01-02 19:50:00,17996.25506641005,18008.555325770827,17983.567792632617,17998.711104737107,235895
2024-01-02 19:55:00,17996.30315135671,18011.795826969468,17991.861633942844,17994.513004457975,119585
2024-01-02 20:00:00,17996.56287385843,18009.44095892925,17990.12947406524,17995.865887855114,248344
2024-01-02 20:05:00,17995.658557233328,18006.26459989831,17978.6977154413,17999.35682299195,126619
2024-01-02 20:10:00,17996.297149692105,17997.13617416074,17981.719920846706,17986.75036925457,175069
2024-01-02 20:15:00,17994.635629629836,18014.005405181724,17992.72764408357,18001.2271412541,139895
2024-01-02 20:20:00,17994.569549831187,18010.54383366428,17985.99550941146,17994.932952452833,103720
2024-01-02 20:25:00,17993.358533631425,17999.214974365445,17992.77513835852,17991.301067908615,119267
2024-01-02 20:30:00,17992.706697523623,18012.3061041108,17983.08889459156,17992.260526752514,246768
2024-01-02 20:35:00,17992.754096194938,18004.791727987664,17979.505415960917,17992.566242970042,261040
2024-01-02 20:40:00,17991.893682829657,18003.5421359938,17989.523630357693,17983.237676312434,153364
2024-01-02 20:45:00,17991.509127285426,18006.470590874018,17985.731428507243,17998.983818422694,254417
2024-01-02 20:50:00,17992.51542009464,18008.750815856445,17984.5586875846,17992.722048255993,151567
2024-01-02 20:55:00,17991.938528225117,18005.068100371747,17973.547907731994,17994.153538877355,191229
2024-01-02 21:00:00,17992.77422033718,17995.336135264504,17972.909120028722,17997.53196919005,292679
2024-01-02 21:05:00,17991.644513482526,17998.409863602417,17990.746287502614,17986.538701194724,250457
2024-01-02 21:10:00,17992.17431766044,18010.73599046696,17976.954159190533,17994.541677155616,297972
2024-01-02 21:15:00,17993.6158862811,17998.108198517977,17986.18140495305,17992.277680826606,299316
2024-01-02 21:20:00,17991.14424178097,17998.58758225772,17983.29507805638,17995.37809565705,296497
2024-01-02 21:25:00,17990.3473465255,17998.988884184386,17975.26204705856,17979.711209423742,178518
2024-01-02 21:30:00,17990.92441865268,17999.71251844657,17972.55589000977,17990.428947151475,182844
2024-01-02 21:35:00,17990.72137326664,18002.980164916527,17971.70280137659,17987.707269987717,263991
2024-01-02 21:40:00,17991.09251914001,18009.9540358949,17979.550067419244,17993.25383389318,190697
2024-01-02 21:45:00,17990.488533953292,17995.302388189943,17983.34611076728,17992.838754890134,157196
2024-01-02 21:50:00,17990.575123740768,17993.005151266785,17974.824142023594,17987.03699426666,215600
2024-01-02 21:55:00,17990.419446505373,17994.36885630257,17985.399418840127,17986.858577184492,200625
2024-01-02 22:00:00,17991.587228567034,18009.32572657122,17980.305747990362,17991.033901724248,231567
2024-01-02 22:05:00,17991.841649410337,18004.75786566344,17984.67008017984,17987.35843827376,144755
2024-01-02 22:10:00,17992.17925207241,17997.897387857192,17979.04663059825,17996.389170549668,298756
2024-01-02 22:15:00,17991.767375106287,18008.08631388566,17986.959396848415,17989.92133910405,133324
2024-01-02 22:20:00,17991.279768882214,18008.507168809483,17987.44790996752,17976.744827785606,178929
2024-01-02 22:25:00,17990.847210694395,18007.7774974682,17972.482428960888,17988.973100411287,232624
2024-01-02 22:30:00,17991.241662836776,18009.620193509567,17989.205589177785,17986.048943732556,151272
2024-01-02 22:35:00,17990.820678355954,17995.86549875942,17980.701520201255,17982.66429927865,266925
2024-01-02 22:40:00,17991.11045321285,18006.211291787775,17986.693397553587,17984.923320021735,263996
2024-01-02 22:45:00,17993.185854011495,18002.396643956978,17992.407254744983,17993.73289637066,174462
2024-01-02 22:50:00,17994.05697871493,18010.89694977273,17993.3366023491,18000.70018285617,254961
2024-01-02 22:55:00,17993.73095518276,18008.300768725992,17990.226519740645,17995.296877552086,154675
2024-01-02 23:00:00,17994.932169104923,18010.461118034917,17977.596762014804,17991.899652163844,173591
2024-01-02 23:05:00,17994.524093731903,18007.647330485524,17988.87451885236,17996.80361470776,253706
2024-01-02 23:10:00,17992.485969196725,17996.03454458612,17973.47678578522,17990.19051764563,132363
2024-01-02 23:15:00,17991.477882885807,18002.378421263747,17979.845437026022,17988.004881039993,294824
2024-01-02 23:20:00,17989.60709096478,18009.30048575527,17980.874807169403,17983.835277623613,177004
2024-01-02 23:25:00,17989.25557748074,18008.003338810682,17977.653800787353,17980.49643344698,287470
2024-01-02 23:30:00,17989.27399585993,17990.13747057587,17978.940028155404,17987.32437732713,140718
2024-01-02 23:35:00,17990.950433172206,17994.246729486793,17975.77490809706,17991.740700621805,213627
2024-01-02 23:40:00,17991.27736054597,17993.91193601506,17985.62743922651,17990.794242195894,126870
2024-01-02 23:45:00,17991.05826001716,18005.577858216864,17983.997252185152,17988.978425377423,137394
2024-01-02 23:50:00,17991.887665598344,18008.243372195484,17974.00577954768,17987.15893529486,152057
2024-01-02 23:55:00,17989.676530289336,17993.94675761555,17970.74740002633,17992.71776124776,179795
2024-01-03 00:00:00,17989.912144847443,18000.02919870648,17972.060980297712,17983.32648524771,180409
2024-01-03 00:05:00,17990.68301004133,18007.497070601556,17982.294050162185,17994.56314961055,113016
2024-01-03 00:10:00,17989.204423795552,18003.86045469088,17973.597113735414,17984.19333870092,142137
2024-01-03 00:15:00,17990.348177838758,18001.192921948594,17980.821463172735,17986.58600165199,231225
2024-01-03 00:20:00,17990.68667424625,18002.49362805543,17980.73587720333,17983.352748293175,238925
2024-01-03 00:25:00,17990.27138633235,18000.438597270677,17986.177784151205,17987.764375597922,112379
