datetime,open_spot,high_spot,low_spot,close_spot,volume_spot,open_fut,high_fut,low_fut,close_fut,volume_fut,open_interest,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv
2024-01-01 20:25:00,17998.35211256211,18000.489651024003,17983.029793906197,17990.768899815004,179335,17998.35211256211,18000.489651024003,17983.029793906197,17974.521086221033,179335,55322,68698,22314,7577,17091,0.22283052962850294,0.138138481472757
2024-01-01 20:30:00,17997.87716725095,18009.22341164353,17980.958738457397,18005.261839381543,126312,17997.87716725095,18009.22341164353,17980.958738457397,18007.176767898276,126312,115294,51707,57180,8660,11634,0.18632767914215587,0.22097987527550947
2024-01-01 20:35:00,17997.223838018373,18002.3550936924,17984.951755733626,17991.384940262033,166985,17997.223838018373,18002.3550936924,17984.951755733626,17982.4496754125,166985,129468,46016,23883,6068,6931,0.13662046580915072,0.2013600665865793
2024-01-01 20:40:00,17998.989292258655,18018.247829763408,17997.217197979262,18000.073170077467,230744,17998.989292258655,18018.247829763408,17997.217197979262,18030.999582862092,230744,79299,54600,64152,10591,12308,0.21606896821031168,0.17318869242929089
2024-01-01 20:45:00,17999.394273969618,18009.065186904016,17989.641717776274,17993.907761331455,288680,17999.394273969618,18009.065186904016,17989.641717776274,17979.26333899732,288680,140715,68285,30051,19706,8939,0.17159543716923947,0.15302274938242316
2024-01-01 20:50:00,17998.133390015282,18014.253241010785,17996.580403321852,17995.18905588159,200963,17998.133390015282,18014.253241010785,17996.580403321852,17983.059806457088,200963,120793,43984,60984,10974,6126,0.15418015219217912,0.23176474185529022
2024-01-01 20:55:00,17999.051251962337,18010.055782805463,17990.90039134169,17994.86493980709,271349,17999.051251962337,18010.055782805463,17990.90039134169,18003.560450873567,271349,96501,25167,31695,19987,16489,0.16881482086269362,0.2110244737082269
2024-01-01 21:00:00,18001.17340815935,18002.041658816444,17993.03127837684,17998.13403185597,131551,18001.17340815935,18002.041658816444,17993.03127837684,17996.80381304957,131551,107134,20432,43123,15928,11021,0.1847083532688965,0.19120618823098778
2024-01-01 21:05:00,18002.2058734199,18014.868900931782,18000.8856765371,17999.510259904157,189813,18002.2058734199,18014.868900931782,18000.8856765371,18008.00228299678,189813,59777,24151,78481,9829,17862,0.16460501713421122,0.1992439094068003
2024-01-01 21:10:00,18000.686503453948,18019.71457029808,17993.71009277456,17997.94515947932,287669,18000.686503453948,18019.71457029808,17993.71009277456,18001.7490700183,287669,61249,67680,27902,6950,11437,0.1514477504369285,0.13183860367068354
2024-01-01 21:15:00,18000.20226938108,18012.234505784007,17997.982307405255,18004.36893893998,201025,18000.20226938108,18012.234505784007,17997.982307405255,17998.54586766067,201025,71390,26411,65955,13283,12039,0.17180526374451743,0.18160956891845495
2024-01-01 21:20:00,18001.46918053027,18017.852957718806,17985.304476330082,17995.944866564954,224342,18001.46918053027,18017.852957718806,17985.304476330082,17982.15394263416,224342,70369,50788,37573,8093,18617,0.12249247839748677,0.14518103806214125
2024-01-01 21:25:00,18000.761511064647,18018.445640331614,17981.80775054536,18001.864218199717,276284,18000.761511064647,18018.445640331614,17981.80775054536,18012.575049007,276284,62881,70903,76308,15411,10373,0.2204247199925208,0.1470898782711473
2024-01-01 21:30:00,18001.205330492794,18005.766925931774,17999.759000987637,18007.29512625432,109637,18001.205330492794,18005.766925931774,17999.759000987637,17994.410624398428,109637,59587,46623,49374,18915,6203,0.14222283616378614,0.20596951509729267
2024-01-01 21:35:00,18001.979964546223,18006.220861344387,17982.877660400387,17999.413982723654,143258,18001.979964546223,18006.220861344387,17982.877660400387,18005.003042335295,143258,143800,74149,76494,10311,9135,0.12570759977198284,0.23846329973845745
2024-01-01 21:40:00,18001.053034074645,18013.272653851665,17990.60150208791,17997.463439620908,266765,18001.053034074645,18013.272653851665,17990.60150208791,18006.653427193476,266765,124327,42104,32288,18388,16964,0.2049808300776603,0.17248835936218504
2024-01-01 21:45:00,18000.993508718584,18009.214078114717,17995.002195159508,17999.840885592683,240896,18000.993508718584,18009.214078114717,17995.002195159508,17998.571707552383,240896,137911,76768,66978,18592,13711,0.2206116967470774,0.14700740549158475
2024-01-01 21:50:00,17997.752241378515,18014.54946743585,17996.21499987299,18003.650867420318,229553,17997.752241378515,18014.54946743585,17996.21499987299,18000.60939206344,229553,138147,20256,26884,6387,18927,0.2257977871070696,0.20433710184076503
2024-01-01 21:55:00,17996.727853737182,18014.728316205143,17986.715368375775,17997.69839189195,126950,17996.727853737182,18014.728316205143,17986.715368375775,17987.86113084534,126950,57833,53439,72309,9274,12904,0.184156193745878,0.2332543160255413
2024-01-01 22:00:00,17996.475285585788,18003.543713171843,17980.584974695972,17993.81921411275,254560,17996.475285585788,18003.543713171843,17980.584974695972,17998.446641279796,254560,97013,53257,30559,7285,19881,0.1466978640096981,0.21728144414592382
2024-01-01 22:05:00,17995.227502403824,17999.964913583313,17981.08577285849,17997.646885659764,227870,17995.227502403824,17999.964913583313,17981.08577285849,17967.187597348948,227870,113620,59657,74672,8206,7283,0.2158395980424775,0.23293843996975633
2024-01-01 22:10:00,17996.859913707754,18012.47042401263,17995.855393478476,17991.348452958573,100215,17996.859913707754,18012.47042401263,17995.855393478476,17998.50571634914,100215,65754,64674,38125,7924,9558,0.21096270003006384,0.1897521072314039
2024-01-01 22:15:00,17995.429772329793,18000.925893040756,17993.971735622436,17998.83656988201,205603,17995.429772329793,18000.925893040756,17993.971735622436,18000.031333291765,205603,128113,71248,23688,12045,10347,0.15201519543341252,0.21774391176799482
2024-01-01 22:20:00,17994.989727843098,18011.44201421337,17986.932262190447,17997.032764381605,111523,17994.989727843098,18011.44201421337,17986.932262190447,17994.80460738441,111523,146631,38066,43869,13471,12867,0.23744300826216308,0.13820839271666174
2024-01-01 22:25:00,17995.120468420384,18003.59523349336,17989.214658539426,17993.58142606469,168689,17995.120468420384,18003.59523349336,17989.214658539426,17996.00444881133,168689,136784,65371,66882,18330,10944,0.13356828955076777,0.1652756999972149
2024-01-01 22:30:00,17996.561741709447,18009.912739695275,17991.914055248326,17992.36881271721,123834,17996.561741709447,18009.912739695275,17991.914055248326,17978.633248797887,123834,85282,52746,58137,6618,13674,0.24774947114687235,0.17064139138259793
2024-01-01 22:35:00,17995.12587955827,17997.03658583496,17989.505789580096,17990.692474946853,134474,17995.12587955827,17997.03658583496,17989.505789580096,17966.562548066093,134474,86737,22460,74796,15979,7477,0.2318322154270704,0.1864684470119845
2024-01-01 22:40:00,17996.289043310426,18008.766229803958,17980.21938844449,17998.963129992157,143066,17996.289043310426,18008.766229803958,17980.21938844449,18003.648880691697,143066,147427,57297,64706,13562,8093,0.2094268239122798,0.2407799268333871
2024-01-01 22:45:00,17996.299276371443,18005.33462994619,17977.714715298807,18002.44417888389,110400,17996.299276371443,18005.33462994619,17977.714715298807,18015.609640605737,110400,74124,74273,78241,10896,13534,0.24203748547637827,0.23365855282888265
2024-01-01 22:50:00,17995.317767720397,18007.049936983905,17987.215713829846,17992.131228985254,225211,17995.317767720397,18007.049936983905,17987.215713829846,17974.737209265888,225211,120102,54743,24023,16375,12207,0.213900451882082,0.13748831399759398
2024-01-01 22:55:00,17995.77987119466,17999.140155349556,17977.65765115201,17998.071804712417,110345,17995.77987119466,17999.140155349556,17977.65765115201,17987.547003942454,110345,52196,23216,68750,17026,18484,0.14475940961390596,0.14246265474472022
2024-01-01 23:00:00,17995.978930890233,18010.716405789117,17989.549016865276,17985.54379579722,133896,17995.978930890233,18010.716405789117,17989.549016865276,17993.067044727497,133896,111527,34267,37100,12843,14654,0.17748029795466552,0.16649327144655846
2024-01-01 23:05:00,17995.378714013073,18012.63465556394,17985.849974286197,17992.455625359788,128899,17995.378714013073,18012.63465556394,17985.849974286197,17996.044522959255,128899,146651,29581,56735,14895,14394,0.1292953931631126,0.1577967025657876
2024-01-01 23:10:00,17995.448516098066,17999.78331209988,17990.927936141747,17995.293221433712,128229,17995.448516098066,17999.78331209988,17990.927936141747,18024.92430599678,128229,135395,24515,27423,15460,14813,0.170655464897455,0.1999202239103141
2024-01-01 23:15:00,17995.063202501202,17996.977493611605,17982.253681657687,17990.514785416293,105583,17995.063202501202,17996.977493611605,17982.253681657687,18001.27136010455,105583,61345,42076,59218,12063,19468,0.2164083925658371,0.23736088620939083
2024-01-01 23:20:00,17995.176719846455,17995.649491567383,17975.59709754296,17990.49418797251,235969,17995.176719846455,17995.649491567383,17975.59709754296,17998.84843269144,235969,84077,64816,32213,13495,15590,0.17023763562100624,0.2450979004174363
2024-01-01 23:25:00,17995.838850520973,18008.67828052984,17983.768988600106,17992.499952738628,171537,17995.838850520973,18008.67828052984,17983.768988600106,17984.86206573868,171537,116400,29776,55983,16966,16788,0.16293824281085745,0.20496838382957944
2024-01-01 23:30:00,17997.42486733712,18009.566748058893,17990.26858565485,17998.88583097875,235639,17997.42486733712,18009.566748058893,17990.26858565485,18004.133888942655,235639,62055,74091,76977,6348,19841,0.19739624392634053,0.22896069618214127
2024-01-01 23:35:00,17996.187051838293,18007.121000092575,17983.23070291848,17995.25040674626,174807,17996.187051838293,18007.121000092575,17983.23070291848,18010.204543371015,174807,135283,41947,53158,10556,11227,0.23338658876985635,0.18827628603000363
2024-01-01 23:40:00,17998.32008521295,18002.959027135268,17995.86167164364,17987.128929046325,229648,17998.32008521295,18002.959027135268,17995.86167164364,17985.485021395594,229648,94484,22963,48460,19773,18280,0.1261858150309946,0.14708250309180515
2024-01-01 23:45:00,17996.36799741343,18004.186117331537,17978.59481580812,17985.764496650252,212652,17996.36799741343,18004.186117331537,17978.59481580812,17984.59235091288,212652,127514,73681,79043,10289,8535,0.1701111565109656,0.18820949357215205
2024-01-01 23:50:00,17996.21621231839,18008.105739022114,17986.154533302793,17993.181886429105,244401,17996.21621231839,18008.105739022114,17986.154533302793,17994.595421695176,244401,140135,26786,72189,7422,16069,0.14057129643598415,0.19216073818689464
2024-01-01 23:55:00,17996.804529524878,18006.73986670206,17987.817534684084,17999.092962455146,171792,17996.804529524878,18006.73986670206,17987.817534684084,17992.447975640425,171792,85771,33866,51017,8628,12004,0.21039605259514305,0.21651948334776236
2024-01-02 00:00:00,17997.08552139261,18016.84123179691,17985.36822562354,17983.347997178986,231300,17997.08552139261,18016.84123179691,17985.36822562354,17986.037632320218,231300,107654,58968,53000,7428,15582,0.13374419285604752,0.14858478866195537
2024-01-02 00:05:00,17996.462821872792,17999.191616923927,17983.967144617003,17993.964170992032,137052,17996.462821872792,17999.191616923927,17983.967144617003,17996.40389237479,137052,96540,52305,46502,8033,16543,0.20642500861543178,0.16788034967127513
2024-01-02 00:10:00,17996.254699622434,18010.157590703384,17994.819183497904,17993.623460339848,288841,17996.254699622434,18010.157590703384,17994.819183497904,18008.423324471656,288841,133151,37360,50990,11157,7913,0.15720351320372794,0.16732357099789363
2024-01-02 00:15:00,17995.761698687773,18003.84807404986,17982.109354263306,18002.703387578815,146032,17995.761698687773,18003.84807404986,17982.109354263306,18000.809463153706,146032,79377,60113,39515,13860,14381,0.1458591857858392,0.24472714744635143
2024-01-02 00:20:00,17995.17233393083,18003.736326229344,17990.333700324518,17993.247224872266,133686,17995.17233393083,18003.736326229344,17990.333700324518,17999.9945103329,133686,145567,52813,49991,13691,7340,0.2417258325172481,0.17771284484247346
2024-01-02 00:25:00,17996.02193602785,18010.373891341012,17981.74288337772,17997.936880951554,176981,17996.02193602785,18010.373891341012,17981.74288337772,17996.341228131634,176981,99573,21193,27634,12813,16772,0.12240819497697426,0.21816221574875905
2024-01-02 00:30:00,17996.378951513816,18010.227674540303,17979.92825562613,17997.085237214254,198802,17996.378951513816,18010.227674540303,17979.92825562613,18003.482831632078,198802,92733,24512,31498,6414,14795,0.17691104534564395,0.21760547957867707
2024-01-02 00:35:00,17995.686041918554,18015.511161792598,17979.606871767504,17985.03320951952,294333,17995.686041918554,18015.511161792598,17979.606871767504,17982.5326249616,294333,61760,74095,30916,18860,16489,0.12281150902003318,0.15452074402442137
2024-01-02 00:40:00,17996.58564179399,17999.153527583072,17985.535622445834,18000.42667787715,233881,17996.58564179399,17999.153527583072,17985.535622445834,18006.1614077466,233881,149250,42666,49377,11708,10289,0.1828670962535628,0.19434305961832515
2024-01-02 00:45:00,17996.892941314865,17998.97513430255,17986.48954346865,17997.969923842145,272857,17996.892941314865,17998.97513430255,17986.48954346865,18005.25228213303,272857,75762,36630,53001,13721,5597,0.18513615911327436,0.23625937613142425
2024-01-02 00:50:00,17997.705803433706,18012.19257977628,17994.848284206917,18000.24714663208,267619,17997.705803433706,18012.19257977628,17994.848284206917,17989.5805853015,267619,100986,72371,21391,19294,13836,0.16181612128131712,0.18177570352940342
2024-01-02 00:55:00,17998.335432275628,18009.903170615755,17982.828509267565,18017.96662080781,142818,17998.335432275628,18009.903170615755,17982.828509267565,18028.990375014513,142818,84332,28983,63852,11635,17735,0.13718103107825308,0.242865275954531
2024-01-02 01:00:00,17997.506437264707,18002.989650595904,17992.078249655773,17987.085872567215,200422,17997.506437264707,18002.989650595904,17992.078249655773,17985.421098697734,200422,90100,20636,62215,8621,12145,0.1689303799054818,0.147879569812141
2024-01-02 01:05:00,17996.94625622451,17998.53464360429,17987.01234776815,18005.569739473314,171927,17996.94625622451,17998.53464360429,17987.01234776815,18000.871772527054,171927,54944,23775,34184,16648,7902,0.20739418219123357,0.129640683750624
2024-01-02 01:10:00,17997.693549829633,17999.40671482156,17992.008067971085,17996.256312232632,296753,17997.693549829633,17999.40671482156,17992.008067971085,17989.156231115932,296753,98825,22421,47114,10315,11645,0.22171145512377968,0.23588900350881742
2024-01-02 01:15:00,17998.303920095066,18016.18773758835,17995.627352835072,17999.74056461708,179465,17998.303920095066,18016.18773758835,17995.627352835072,18002.722567398065,179465,63877,33025,31882,5754,13955,0.1889975783104585,0.23019855573508816
2024-01-02 01:20:00,17998.2830185011,18002.120364995477,17985.691864563265,17998.055457274593,213221,17998.2830185011,18002.120364995477,17985.691864563265,17998.00924038556,213221,79990,29280,67606,7347,12694,0.19667847127716823,0.24903668387139982
2024-01-02 01:25:00,17998.40034588441,18004.86777712672,17997.31370518795,17996.27916421742,137333,17998.40034588441,18004.86777712672,17997.31370518795,17999.987236072837,137333,149612,56951,37273,18102,9830,0.14608012824620484,0.20832115345461538
2024-01-02 01:30:00,17999.678010780197,18004.211138824736,17984.705106097674,17996.828846139004,226457,17999.678010780197,18004.211138824736,17984.705106097674,18000.73105398219,226457,105283,31351,60670,19882,12546,0.15735294331959443,0.24176943046672944
2024-01-02 01:35:00,17999.08643939136,18006.186365508,17992.734703486138,18000.733983069225,116576,17999.08643939136,18006.186365508,17992.734703486138,18006.819829522727,116576,53258,69864,65647,5726,12368,0.14104642930680658,0.2275033732609344
2024-01-02 01:40:00,17999.633536772533,18001.022013627455,17999.630842912444,17992.047668289175,219875,17999.633536772533,18001.022013627455,17999.630842912444,18019.810509450705,219875,81629,74997,37129,18018,14834,0.15240839550059948,0.2297754233056113
2024-01-02 01:45:00,17999.431344120097,18009.812539938262,17989.208761335354,18003.184239957707,139405,17999.431344120097,18009.812539938262,17989.208761335354,18003.581157531025,139405,87579,58091,62679,9923,15489,0.14923528142931913,0.19398840415905488
2024-01-02 01:50:00,17999.21366291687,18000.565914188715,17998.27662474632,17997.132690892446,194000,17999.21366291687,18000.565914188715,17998.27662474632,17989.78695702672,194000,72958,75184,20427,7649,17888,0.1875283422308609,0.1697073977291724
2024-01-02 01:55:00,18000.31243976886,18016.319569925305,17994.78904861244,17994.662093073657,131601,18000.31243976886,18016.319569925305,17994.78904861244,17974.463959750276,131601,89465,65656,51416,18619,15364,0.19314953825279482,0.24149254943062665
2024-01-02 02:00:00,18001.137856117846,18005.812097756054,17986.99832636873,17998.887791827867,167946,18001.137856117846,18005.812097756054,17986.99832636873,17986.934623845962,167946,135853,50171,20731,15238,7160,0.24284316470679557,0.17617523283006628
2024-01-02 02:05:00,18001.95136575385,18012.751604045938,18000.69757332141,18008.23711183816,298428,18001.95136575385,18012.751604045938,18000.69757332141,18020.59059834569,298428,65775,23644,20799,7815,18268,0.145424184123198,0.19004651774245696
2024-01-02 02:10:00,18003.256844561,18020.858426312232,17986.47007471388,18000.58016912592,152116,18003.256844561,18020.858426312232,17986.47007471388,18007.77941419365,152116,126575,36142,75659,14066,10878,0.20341784232099447,0.1779948599262744
2024-01-02 02:15:00,18003.277848402635,18016.295395783578,18003.20144994946,18005.070116493684,204186,18003.277848402635,18016.295395783578,18003.20144994946,17991.570256028535,204186,144633,27773,48873,8279,12663,0.22624370496837798,0.1934263808148256
2024-01-02 02:20:00,18003.95980137393,18014.618957104958,17999.02332398989,18000.305019995354,162894,18003.95980137393,18014.618957104958,17999.02332398989,18024.947144405345,162894,84207,48466,27025,7984,8749,0.19283139029179683,0.18116566026900255
2024-01-02 02:25:00,18003.649534617336,18010.136209679644,17988.831453494295,18007.439143866955,265707,18003.649534617336,18010.136209679644,17988.831453494295,18010.70678864357,265707,72553,30778,34481,15370,19485,0.15315047482513983,0.12623578261533186
2024-01-02 02:30:00,18003.973700969826,18010.63373923099,17997.64829797524,18007.401239663777,107465,18003.973700969826,18010.63373923099,17997.64829797524,18012.00440686258,107465,103632,32501,45411,8807,7922,0.15413152990260004,0.23466626418100084
2024-01-02 02:35:00,18003.843557915457,18017.233297019422,18001.805710154138,18013.08660208194,156754,18003.843557915457,18017.233297019422,18001.805710154138,18035.528853881304,156754,50055,67177,51358,12876,11486,0.12510289689923,0.17777119645905007
2024-01-02 02:40:00,18003.94055388045,18023.82334110487,17996.73587550444,18003.062734152954,192850,18003.94055388045,18023.82334110487,17996.73587550444,18020.457291361236,192850,138697,22108,60392,11099,13112,0.15970774945130262,0.1965626743059553
2024-01-02 02:45:00,18004.535710905886,18017.772494702873,17999.127845178195,18007.878984929677,209765,18004.535710905886,18017.772494702873,17999.127845178195,18015.690359688,209765,82873,49369,77478,18965,13771,0.2167984782704394,0.1380944143585383
2024-01-02 02:50:00,18003.717490222654,18014.873158570055,17986.863252179442,18004.20782792035,192691,18003.717490222654,18014.873158570055,17986.863252179442,18012.49996732861,192691,130720,56382,34961,5607,8804,0.12617730843692435,0.12044042023774308
2024-01-02 02:55:00,18005.809877498337,18020.422887703124,17999.542919146636,18012.28923640765,138871,18005.809877498337,18020.422887703124,17999.542919146636,18021.51708736936,138871,116205,45818,41767,11169,9878,0.148508386725628,0.15188771217367358
2024-01-02 03:00:00,18004.803860116837,18014.10797236251,17989.025210681317,18001.209698178794,293946,18004.803860116837,18014.10797236251,17989.025210681317,17998.800026861674,293946,128199,30251,75359,12790,7368,0.21181022480913164,0.21159618417733553
2024-01-02 03:05:00,18003.58967150405,18004.792518356066,17985.752228607835,18007.314698068436,129511,18003.58967150405,18004.792518356066,17985.752228607835,18010.18262704388,129511,75318,43341,71690,10573,13093,0.22174470316697398,0.13289528891467423
2024-01-02 03:10:00,18004.74778237755,18015.99371869511,17996.07143398602,18003.77429589697,180960,18004.74778237755,18015.99371869511,17996.07143398602,18009.517500837715,180960,83734,31678,72870,5634,8932,0.1791913933080507,0.23815536725024083
2024-01-02 03:15:00,18005.539445071514,18024.691950761622,17987.340582194425,18005.21850418597,279893,18005.539445071514,18024.691950761622,17987.340582194425,18003.950678242185,279893,132227,34367,61000,18497,17819,0.21074966400222434,0.147952934016304
2024-01-02 03:20:00,18006.163564888568,18009.66962373572,17998.617203809303,18006.622327310808,165776,18006.163564888568,18009.66962373572,17998.617203809303,17996.968132213653,165776,68522,74431,56135,17771,16552,0.17043378192513597,0.14659716985793086
2024-01-02 03:25:00,18006.79191039783,18020.592008214244,17987.510342068028,18008.053112379963,144462,18006.79191039783,18020.592008214244,17987.510342068028,18005.391808366876,144462,61656,49672,41392,15919,10608,0.14078872185313657,0.1435960350107944
2024-01-02 03:30:00,18006.779663624984,18010.798337398166,18004.993873134474,18006.198518409376,292454,18006.779663624984,18010.798337398166,18004.993873134474,17996.319192330317,292454,65893,24332,33262,6074,11635,0.17175943415797784,0.12181762268627741
2024-01-02 03:35:00,18005.882409253496,18016.598962942957,17992.142023923432,18006.95597516935,132574,18005.882409253496,18016.598962942957,17992.142023923432,18007.599700878072,132574,66493,32002,25229,6914,17899,0.19539581662640856,0.2203347109021705
2024-01-02 03:40:00,18005.958213811693,18007.891742804626,17996.081933002555,18013.848804099503,202072,18005.958213811693,18007.891742804626,17996.081933002555,17996.04423257944,202072,53632,40284,43772,19340,11395,0.24324692664087574,0.23375448906188362
2024-01-02 03:45:00,18005.28105210018,18014.288470825344,17997.528075991067,18010.20830052826,272982,18005.28105210018,18014.288470825344,17997.528075991067,18013.618685633333,272982,145872,79949,38799,5588,11101,0.12893762377152804,0.19984115134010585
2024-01-02 03:50:00,18006.256171833596,18021.379438411503,17993.601934258626,18010.601944796083,256258,18006.256171833596,18021.379438411503,17993.601934258626,17994.2891998404,256258,138648,35700,66515,8231,14292,0.1859612321998449,0.14446599761838208
2024-01-02 03:55:00,18006.109114452094,18013.060544936874,17992.031972619407,18003.831416821973,253885,18006.109114452094,18013.060544936874,17992.031972619407,17999.796686222042,253885,111779,33769,43555,11351,14862,0.16275957116739417,0.15708613960231438
2024-01-02 04:00:00,18005.283617255303,18018.581851745046,18005.196351862298,18000.83741311416,178282,18005.283617255303,18018.581851745046,18005.196351862298,18005.87842385897,178282,88452,49318,46616,15496,18703,0.18608052025597027,0.18187047065744522
2024-01-02 04:05:00,18004.96223141365,18020.871230629444,18001.623169638708,18009.73873420484,209779,18004.96223141365,18020.871230629444,18001.623169638708,18017.650201319964,209779,63266,44323,39333,18516,10531,0.12311680815894911,0.2440649737110291
2024-01-02 04:10:00,18005.375162867924,18023.918719257512,17991.114241855237,18009.755396830573,118557,18005.375162867924,18023.918719257512,17991.114241855237,18016.478988919407,118557,111607,47610,24261,8838,15412,0.16069329611120559,0.15215567833630655
2024-01-02 04:15:00,18004.811438315122,18009.50427995223,17991.483730043557,18012.174791693877,259132,18004.811438315122,18009.50427995223,17991.483730043557,18015.372130838616,259132,66940,26963,74297,6973,9970,0.22658285917851065,0.21511396750958545
2024-01-02 04:20:00,18003.989217919556,18011.975536235743,17984.668267816982,18000.96931478971,289938,18003.989217919556,18011.975536235743,17984.668267816982,17989.776581637234,289938,74003,73720,23466,19346,11344,0.19201242540110286,0.17712826902807965
2024-01-02 04:25:00,18004.232905131048,18007.281225397655,17989.012149326034,18003.085161854247,172104,18004.232905131048,18007.281225397655,17989.012149326034,18012.891245402916,172104,148408,27838,66553,10044,13408,0.17857572406609526,0.15872015528680283
2024-01-02 04:30:00,18004.477871702155,18024.327541745322,17985.46241754753,17996.280450889528,237152,18004.477871702155,18024.327541745322,17985.46241754753,17985.316437244477,237152,84815,65167,23088,15247,5375,0.15711825932299414,0.17926907181287477
2024-01-02 04:35:00,18003.970928526785,18022.510947885272,17989.920118496088,18002.00857299648,244926,18003.970928526785,18022.510947885272,17989.920118496088,18012.954331201025,244926,80869,32243,65783,16672,12887,0.15874552796287628,0.12925687328036023
2024-01-02 04:40:00,18003.499890221166,18014.299032826777,17997.538846048377,18008.482742774064,222013,18003.499890221166,18014.299032826777,17997.538846048377,18014.759790348882,222013,99297,47939,21115,15271,6609,0.169803186366776,0.22382935822094713
2024-01-02 04:45:00,18003.731940158523,18020.57260604605,18001.624641713504,18001.399463262384,298767,18003.731940158523,18020.57260604605,18001.624641713504,18014.988478409778,298767,110107,21845,24578,11103,17298,0.22862419229539285,0.1516292506377857
2024-01-02 04:50:00,18002.283855817026,18012.703015362466,17986.647378550126,18005.48625479303,258097,18002.283855817026,18012.703015362466,17986.647378550126,18005.734939633196,258097,132793,66710,22590,11683,17031,0.2457377168850749,0.21430357601508615
2024-01-02 04:55:00,18000.87639204265,18013.348105802706,17987.993407613132,17999.92387651266,284054,18000.87639204265,18013.348105802706,17987.993407613132,17991.736235440552,284054,66682,36766,27372,10837,7939,0.1770251995755487,0.12888528828826532
2024-01-02 05:00:00,18000.157947821397,18001.940436463716,17999.19422757353,18001.778232962504,141081,18000.157947821397,18001.940436463716,17999.19422757353,17988.85170772091,141081,69622,56880,23573,16244,9062,0.17113586903720904,0.2441628123015392
2024-01-02 05:05:00,17999.944500669684,18015.049909079622,17992.743491351666,17994.206043720606,235440,17999.944500669684,18015.049909079622,17992.743491351666,17982.390250374876,235440,80408,32780,22978,17674,6613,0.23005160085658216,0.14509194810274081
2024-01-02 05:10:00,18000.255408235284,18002.80967790799,17981.119411925596,18000.681455483453,219181,18000.255408235284,18002.80967790799,17981.119411925596,17984.313707997382,219181,58837,68458,63407,14443,11578,0.17549769168271948,0.23475646990692045
2024-01-02 05:15:00,18001.730764452233,18018.252117057284,17991.72274153803,17986.775084597728,127094,18001.730764452233,18018.252117057284,17991.72274153803,17996.195113767095,127094,114210,76221,29422,11783,12851,0.19176236239843464,0.22523151725000648
2024-01-02 05:20:00,18002.588424075435,18018.228985828842,17993.93384135504,18001.653943284626,277112,18002.588424075435,18018.228985828842,17993.93384135504,18012.32811281495,277112,65407,72962,63626,19078,8679,0.15002241639783678,0.24582179013058408
2024-01-02 05:25:00,18002.42848554547,18016.60337950033,17993.274493442284,17994.276119326896,166766,18002.42848554547,18016.60337950033,17993.274493442284,17999.813118579466,166766,79309,62856,43697,10594,18105,0.21665532965127976,0.18212578592294745
2024-01-02 05:30:00,18002.40946933757,18003.132676948066,17998.231814857467,18008.439441920305,183053,18002.40946933757,18003.132676948066,17998.231814857467,18008.109032799573,183053,121918,21509,76174,16987,12540,0.18915848137520164,0.2145616481999737
2024-01-02 05:35:00,18001.40693997293,18007.46950709184,17994.032796555635,18005.293976736753,255063,18001.40693997293,18007.46950709184,17994.032796555635,18025.90357110138,255063,143190,43957,50820,8822,14488,0.22517449153124441,0.16819238541491194
2024-01-02 05:40:00,18001.38842683694,18006.650678235157,17993.992161717197,18003.72178174677,101301,18001.38842683694,18006.650678235157,17993.992161717197,18002.74029691713,101301,68895,65172,57743,17494,12074,0.22149525490372707,0.1439678709425602
2024-01-02 05:45:00,18001.09976819802,18008.30249634745,18000.05266779427,18008.704799333816,259682,18001.09976819802,18008.30249634745,18000.05266779427,18010.913967415254,259682,149087,54346,24925,8389,8996,0.14795061987510372,0.17759987128134835
2024-01-02 05:50:00,18001.422486758358,18003.175341693634,17986.071134187998,17996.677904154232,181463,18001.422486758358,18003.175341693634,17986.071134187998,17996.19938902094,181463,136912,37263,77199,10914,9786,0.21303262157250913,0.14154737200049913
2024-01-02 05:55:00,18000.595255814806,18019.334412275428,17992.265167176727,18009.332071804383,265750,18000.595255814806,18019.334412275428,17992.265167176727,18005.94899113975,265750,50370,71314,77242,6780,10695,0.22400707303367828,0.2476658009622299
2024-01-02 06:00:00,18001.114602329046,18012.190647143292,17984.671004592718,18005.77556015035,124466,18001.114602329046,18012.190647143292,17984.671004592718,18012.08530504866,124466,50486,66874,49430,15796,18820,0.16499394130171136,0.13251204384829313
2024-01-02 06:05:00,18002.64734124205,18008.75782745521,17985.64038121965,18001.464564805956,271947,18002.64734124205,18008.75782745521,17985.64038121965,17995.12959791391,271947,73762,46148,48834,8688,14347,0.1424391846772957,0.19659752404884065
2024-01-02 06:10:00,18002.53858109359,18010.47821143508,17998.298699999617,18008.216681829505,126081,18002.53858109359,18010.47821143508,17998.298699999617,18001.21090356436,126081,76613,51533,44435,19683,11998,0.12034218022534646,0.20144030118302725
2024-01-02 06:15:00,18002.94029281569,18011.884343625785,17989.793223172288,17997.40882525363,124354,18002.94029281569,18011.884343625785,17989.793223172288,18004.223519107723,124354,53196,62608,41676,18080,19235,0.17861747490210927,0.18995034057362703
2024-01-02 06:20:00,18003.6304368074,18015.642323474614,17994.184800724142,17999.507865999763,193297,18003.6304368074,18015.642323474614,17994.184800724142,17994.53178233414,193297,144937,76866,75797,19569,18071,0.1658162551000494,0.20608416514253836
